Attacker,Fast Move,Charged Move,Level,"Arceus (Dragon), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latios, Tier 5","Palkia, Tier 5","Reshiram, Tier 5","Zekrom, Tier 5","Mega Ampharos, Mega Tier","Mega Charizard X, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Druddigon, Tier 3"
Shadow Dragonite,Dragon Tail,Draco Meteor,50,1.0583111976580908,1.2335824499242705,1.0744511678460666,1.1788628518203974,1.0852396396801514,1.060351078412067,1.0371421790438362,1.0716294961440433,1.1283760725556253,1.1068773416800064,1.0090408424897512,1.0635787655149318,1.0775720471723642,1.0149916463303426,1.1294910382300576,1.074637507729435
Shadow Dragonite(Unscaled),Dragon Tail,Draco Meteor,50,2.075202,2.0668764,1.9302281,2.0318708,1.9113743,1.6574388,2.0897133,1.8333102,2.0536563,2.022472,1.8457923,1.7868236,1.8648075,2.6323514,2.2818964,0.5823696
Shadow Dragonite,Dragon Tail,Dragon Claw,50,1.0404318142155657,1.1144610351742423,0.9999999999999999,1.022039638999031,1.066143389485048,1.0658547436197134,1.0446120665267606,1.0679191757483055,1.0533916699931127,1.0625100188152599,1.0050337998385463,1.0569597001352253,1.0607697224275021,1.0,1.0544070637874126,1.0844558966891724
Shadow Dragonite(Unscaled),Dragon Tail,Dragon Claw,50,2.040143,1.8672876,1.7964782,1.7615726,1.8777411,1.6660416,2.1047642,1.8269627,1.9171839,1.9414046,1.8384624,1.7757035,1.83573,2.593471,2.1302052,0.5876904
Shadow Dragonite,Dragon Tail,Outrage,50,1.041910959762692,1.2172385641053307,1.05416508811518,1.0959693671111395,1.034899491343147,1.0334501138056218,1.0352812212203193,1.0604565655193483,1.022847011047464,1.047746013530853,1.0,1.0328105667904715,1.0328841329829967,1.0495834732680642,1.0621589315539428,1.048468976802746
Shadow Dragonite(Unscaled),Dragon Tail,Outrage,50,2.0430434,2.0394921,1.8937846,1.8889968,1.8227129,1.6153898,2.0859637,1.8141959,1.8615923,1.914428,1.8292543,1.7351327,1.7874722,2.7220643,2.1458662,0.5681883
Shadow Dragonite,Dragon Breath,Dragon Claw,50,1.1064056120630223,1.143921306699171,1.0313130991514396,1.0544936154599593,1.1174123119520534,1.092635114827307,1.0888904649436562,1.1215281177402885,1.1139078593227898,1.1267506212144338,1.0600978223749427,1.090871033789906,1.115569079469521,1.0277324481361079,1.0930061283857995,1.1479463184639707
Shadow Dragonite(Unscaled),Dragon Breath,Dragon Claw,50,2.1695085,1.9166485,1.8527315,1.8175098,1.9680383,1.7079021,2.1939797,1.9186752,2.027324,2.0587842,1.9391885,1.8326749,1.9305638,2.6653943,2.2081864,0.62209725
Shadow Dragonite,Dragon Breath,Draco Meteor,50,1.1371168534161866,1.271562230734536,1.1296065824789858,1.2229735758959204,1.136130761495425,1.1000635402460155,1.0911396847965462,1.1356157030462388,1.2136313499290252,1.1891851141024365,1.0667890188914686,1.1037840475530334,1.155043838017904,1.0410519338754896,1.1660895952768697,1.1525017903871388
Shadow Dragonite(Unscaled),Dragon Breath,Draco Meteor,50,2.229729,2.1305118,2.0293136,2.1078994,2.0010061,1.7195135,2.1985116,1.9427758,2.2088218,2.1728637,1.9514284,1.8543689,1.9988774,2.699938,2.355836,0.62456596
Shadow Dragonite,Dragon Breath,Outrage,50,1.0912122414746415,1.2486701788765706,1.090841514247153,1.1526881116537655,1.0682645578872187,1.0387298655405994,1.0699546135931715,1.0920055995880682,1.0644870455417703,1.1023186952228374,1.0428973708029552,1.0531988905308096,1.0711126504935586,1.0711551044912397,1.0880412899690057,1.0960791582698541
Shadow Dragonite(Unscaled),Dragon Breath,Outrage,50,2.1397164,2.092156,1.959673,1.9867564,1.881477,1.6236426,2.1558263,1.868169,1.9373776,2.0141425,1.9077245,1.7693853,1.8536291,2.7780097,2.198156,0.5939893
Shadow Dragonite,Dragon Tail,Dragon Pulse,50,1.123403954322533,1.2710150531722542,1.1261436403737046,1.1392656261766896,1.1245860388748579,1.1275931259331595,1.1249409641206778,1.1385611625931664,1.109083546496023,1.128974367211765,1.075257442335929,1.1206475721046045,1.1193152567997915,1.128335192489139,1.1479320787691927,1.137991360009625
Shadow Dragonite(Unscaled),Dragon Tail,Dragon Pulse,50,2.2028399,2.129595,2.0230925,1.9636216,1.980673,1.7625451,2.266617,1.9478148,2.0185437,2.0628474,1.9669193,1.8826998,1.9370468,2.9263046,2.3191526,0.61670244
Shadow Dragonite,Dragon Breath,Dragon Pulse,50,1.177408729161841,1.3271214037682795,1.1560380749401802,1.2067838356022278,1.1628563250920667,1.1413970716468094,1.1693880081180166,1.1871856201250353,1.1630024112498252,1.1873991995674664,1.1222825060463162,1.148797275445762,1.1789907117569354,1.1515679180526792,1.1815359132337266,1.196490121547035
Shadow Dragonite(Unscaled),Dragon Breath,Dragon Pulse,50,2.3087358,2.2236016,2.0767972,2.079995,2.0480764,1.7841221,2.3561723,2.031,2.1166766,2.1696005,2.0529401,1.9299916,2.040319,2.986558,2.387042,0.6484042
Shadow Dragonite,Steel Wing,Dragon Claw,50,1.2986366504768465,1.1822736910785168,1.0638318906402537,1.107572389508521,,,1.2856667535537167,1.3259487387161106,,,,,,1.2683688385179552,1.2817211195655192,
Shadow Dragonite(Unscaled),Steel Wing,Dragon Claw,50,2.546447,1.9809082,1.9111508,1.9089956,,,2.5904596,2.2683916,,,,,,3.2894778,2.5894449,
Shadow Dragonite,Steel Wing,Outrage,50,1.2502964257858458,1.2848842854937128,1.1140217565679338,1.2050847030846283,1.2529620076419747,1.2088950202795234,1.2176237212366974,1.247240494872276,1.3616628585384536,,1.301877327826973,1.3283669757797958,1.3415531964403975,,1.2455769038393698,1.2598921726543992
Shadow Dragonite(Unscaled),Steel Wing,Outrage,50,2.4516585,2.152833,2.0013158,2.0770664,2.2067747,1.8896284,2.4533613,2.13374,2.4782407,,2.3814647,2.2316706,2.3216438,,2.5164232,0.68276316
Palkia,Dragon Tail,Draco Meteor,50,1.1696051195448858,1.08555617752307,1.010141954408353,1.0385607234779315,1.1816480182243674,1.1748833314844478,1.1667781706113587,1.2265809515921118,1.2237577750238253,1.2254141352026842,1.1211137784396625,1.191070520626477,1.1794070499902316,1.1311198390111168,1.1816208021502683,1.194499539509291
Palkia(Unscaled),Dragon Tail,Draco Meteor,50,2.293434,1.8188573,1.814698,1.7900481,2.0811732,1.8364646,2.3509138,2.0983963,2.227252,2.2390609,2.0508022,2.0010111,2.0410395,2.9335265,2.3872135,0.64732546
Palkia,Dragon Breath,Draco Meteor,50,1.254448324711104,1.116454998435399,1.0469203578423607,1.0993444827276908,1.2344046372162711,1.2558826227663191,1.2358907474423741,1.2926304415085454,1.2945386304090005,1.310182629901448,1.1849572801332215,1.2214096744389589,1.236728705975121,1.151455327628495,1.2495701972684776,1.2680116821261516
Palkia(Unscaled),Dragon Breath,Draco Meteor,50,2.4597998,1.8706285,1.8807696,1.8948141,2.1740906,1.9630749,2.4901671,2.2113917,2.3560739,2.3939488,2.1675882,2.0519812,2.1402383,2.986266,2.5244908,0.6871633
Salamence,Dragon Tail,Draco Meteor,50,1.1861174000125863,1.3463832118188919,1.209957181779328,1.3458848050116925,1.2192446337573568,1.2073906416195777,1.1800142182418734,1.2203666106353244,1.2549600675380719,1.2486388503946861,1.140063139389641,1.202745863627289,1.2052616253856185,1.1482503949340477,1.186941976024895,1.2088855608160514
Salamence(Unscaled),Dragon Tail,Draco Meteor,50,2.3258123,2.2558749,2.1736617,2.3197474,2.1473901,1.8872769,2.3775828,2.087765,2.2840405,2.2814968,2.0854654,2.0206258,2.0857825,2.9779541,2.3979638,0.65512156
Salamence,Dragon Tail,Outrage,50,1.1683675514511016,1.2979969111444636,1.1974443664276027,1.2441156672596554,1.1687759968608593,1.181279963621098,1.160294993777286,1.1814900518112121,1.1541395502938032,1.1927676700432046,1.1121198403086985,1.1678423338519412,1.1718539636873315,1.127745403746562,1.1791057143209285,1.1721483114079725
Salamence(Unscaled),Dragon Tail,Outrage,50,2.2910073,2.1748033,2.1511827,2.1443396,2.0585024,1.8464632,2.337851,2.0212562,2.1005461,2.1794097,2.03435,1.9619875,2.0279684,2.924775,2.3821323,0.63521284
Salamence,Bite,Outrage,50,1.3820547679596797,1.5654535793428053,1.4200098837826143,1.6185954580492503,1.2943066509209984,1.2601755558396057,1.2414821574167032,1.258222283351338,1.403685198519459,1.4704840024319348,1.327907880276679,1.4113212142828147,1.4045144586091898,1.1884312567983215,1.261219184023975,1.4227225362178573
Salamence(Unscaled),Bite,Outrage,50,2.7100184,2.6229289,2.5510168,2.7897875,2.2795928,1.9697852,2.5014331,2.1525273,2.5547218,2.6868494,2.4290812,2.3710346,2.4306023,3.082162,2.5480251,0.7710045
Salamence,Bite,Draco Meteor,50,1.5527820471590603,1.863243269665253,1.7351713480297173,2.1242362577450473,1.4225454440983067,1.3305228353996708,1.3052140568026904,1.3659720919607659,1.7916569712097816,1.8335858435077614,1.5317309353871684,1.6689279222404907,1.6206448521612113,1.2561601806999192,1.3335004382792486,1.6497246189903012
Salamence(Unscaled),Bite,Draco Meteor,50,3.044791,3.1218777,3.1171975,3.6613026,2.5054529,2.0797453,2.629845,2.3368623,3.2608345,3.3503044,2.8019254,2.8038166,2.8046298,3.257815,2.694054,0.8940219
Salamence,Fire Fang,Outrage,50,1.4648394904730153,1.5463000370096864,1.4026144597802523,1.5305546797971255,1.4688791681208924,1.4700735805261302,1.4532359404279094,1.470916378117042,1.5607008860663165,1.6307482687459867,1.3869644040197147,1.4691578136471282,1.5348713751776082,1.3693005242780814,1.43393303516782,1.513471037062721
Salamence(Unscaled),Fire Fang,Outrage,50,2.8723478,2.590837,2.5197663,2.6380417,2.587058,2.2978776,2.9280908,2.5163977,2.840492,2.9796822,2.5371106,2.4682007,2.6561933,3.5512412,2.8969567,0.8201831
Salamence,Fire Fang,Draco Meteor,50,1.7153200699814743,1.8808743477274015,1.694105277759563,1.9438553494361233,1.7891582227880336,1.7256296734740202,,,,2.5123615966859663,1.6751768193192165,1.8395551789970848,1.9518580675514996,1.6442661591357683,,1.8601488517072295
Salamence(Unscaled),Fire Fang,Draco Meteor,50,3.3635056,3.1514187,3.0434232,3.3504007,3.1511483,2.6973383,,,,4.5905547,3.0643244,3.0904722,3.3778155,4.2643566,,1.0080554
Salamence,Splash,Outrage,50,1.6001037401003986,1.82357009127922,1.730917580853472,2.0542746532895904,1.5871211198570012,1.587249484007396,1.550667574447743,1.5827255899643244,1.5909817003803002,1.6843637414033845,1.4826690307629726,1.5815532949613533,1.56516242305038,1.5131113862464627,1.5841286533850902,1.593568556649953
Salamence(Unscaled),Splash,Outrage,50,3.1375823,3.055405,3.1095557,3.5407178,2.7953112,2.4810357,3.1244035,2.7076774,2.8956034,3.0776477,2.7121787,2.6570263,2.7086139,3.9242105,3.200395,0.8635897
Rayquaza,Dragon Tail,Outrage,50,1.1460427756815905,1.2871370957321402,1.1619038850568852,1.2092635502714284,1.1565906483380546,1.1634271505193705,1.1292532385609362,1.1492034545640215,1.1447843295409559,1.1622292539171277,1.0835948287780437,1.1327032103249823,1.1378951522223302,1.0974745428038333,1.1610682302462625,1.1561476478437207
Rayquaza(Unscaled),Dragon Tail,Outrage,50,2.2472315,2.1566076,2.087335,2.084269,2.037041,1.8185574,2.2753057,1.9660213,2.0835195,2.1236103,1.9821705,1.9029534,1.9692005,2.8462684,2.3456914,0.62654173
Rayquaza,Air Slash,Outrage,50,1.3508038149348411,1.62340874313111,1.4108324275796946,1.588490770460228,1.356558988938685,1.354027416477396,1.3238338093592243,1.3596361097791887,1.3652932222094323,1.376451486550009,1.3684532544217607,1.4519938743243643,1.3456385117430785,1.2849790107543135,1.358529848700232,1.3563907086980616
Rayquaza(Unscaled),Air Slash,Outrage,50,2.6487396,2.7200332,2.5345297,2.7378995,2.3892345,2.1164854,2.6673615,2.3260229,2.484848,2.5150344,2.503249,2.4393651,2.3287137,3.3325558,2.7446206,0.73505783
Rayquaza,Splash,Outrage,50,1.563786902269196,1.8469056506050434,1.6950163937419334,2.018804986396381,1.561714735752745,1.5537772987308969,1.529045404472453,1.5537611250427952,1.5637993846738798,1.6488194887102696,1.4558173786990687,1.5475819616852418,1.5273618006983964,1.4920512702860376,1.55405599985705,1.581788907220764
Rayquaza(Unscaled),Splash,Outrage,50,3.06637,3.0945039,3.04506,3.4795828,2.7505643,2.4287152,3.0808375,2.6581259,2.8461313,3.0127017,2.6630602,2.5999541,2.6431975,3.8695917,3.1396396,0.85720605
Haxorus,Dragon Tail,Dragon Claw,50,1.200869026057828,1.339584733531152,1.1290830025101335,1.1435496030541916,1.2222169040184783,1.2025859063230477,1.1721829686426424,1.2075734726734246,1.203734154280978,1.1801617907657076,1.1267810057901737,1.1427186828464058,1.1857212916874906,1.1656340094028428,1.2151985512159582,1.2155535696195339
Haxorus(Unscaled),Dragon Tail,Dragon Claw,50,2.3547382,2.244484,2.028373,1.9710054,2.152625,1.8797666,2.3618038,2.0658789,2.1908088,2.1563764,2.061169,1.9197795,2.0519667,3.023038,2.4550502,0.6587351
Haxorus,Counter,Dragon Claw,50,1.4526225152634418,1.4666375968639465,1.2175811540602053,1.2290462659987722,1.7925974351230716,1.6968242927948867,1.5616175265142818,1.6482152145991449,1.4556981951477752,1.471106106211017,1.3795173257211968,1.4278212292231964,1.4553277743367032,1.5720554423010706,1.585162367748389,1.4898135690770204
Haxorus(Unscaled),Counter,Dragon Claw,50,2.848392,2.457362,2.187358,2.1183662,3.1572056,2.6523125,3.1464663,2.819715,2.649386,2.6879861,2.523488,2.3987548,2.518538,4.0770802,3.2024834,0.8073626
Dragonite,Dragon Tail,Draco Meteor,50,1.2223430534472137,1.3594837814195138,1.2657108780947077,1.2516656847986762,1.229489594953301,1.237481797434054,1.2524244167036749,1.2633239665888205,1.2993149215347932,1.2938062007990314,1.1647526535812982,1.2330813269868655,1.2312374907118435,1.1303023245681174,1.2134300403709908,1.273264339381745
Dragonite(Unscaled),Dragon Tail,Draco Meteor,50,2.3968458,2.277825,2.273822,2.1573527,2.165434,1.9343125,2.5234804,2.1612551,2.3647668,2.364026,2.1306288,2.0715897,2.1307354,2.9314063,2.4514773,0.69000983
Dragonite,Dragon Tail,Outrage,50,1.2264166704660164,1.3107044057641526,1.2044747328411778,1.1818573074476033,1.2053613398648446,1.2272383958122295,1.228711845550427,1.2352861611274513,1.2054210676257087,1.2384882205002432,1.1650826787724375,1.2074057747016596,1.2072260137604842,1.1284493638062658,1.1902191336846002,1.2381797081830428
Dragonite(Unscaled),Dragon Tail,Outrage,50,2.4048336,2.1960948,2.1638126,2.037032,2.1229382,1.918301,2.4757025,2.1132889,2.193879,2.2629497,2.1312325,2.0284545,2.089182,2.9266007,2.4045846,0.6709967
Dragonite,Dragon Tail,Dragon Claw,50,1.2485831484911378,1.2707660539587022,1.186706022928639,1.1417829949128138,1.2520003590639195,1.2530311806547971,1.2598769333940285,1.279606354733986,1.2448874333417308,1.2532043379684543,1.1782351967137648,1.2440049485402056,1.2468697345564952,1.1323331550651616,1.2122937168391843,1.277767774286295
Dragonite(Unscaled),Dragon Tail,Dragon Claw,50,2.448299,2.1291778,2.1318915,1.9679605,2.205081,1.9586178,2.5384963,2.1891105,2.2657082,2.2898388,2.1552918,2.0899415,2.157788,2.9366732,2.4491816,0.69245034
Dragonite,Dragon Breath,Dragon Claw,50,1.2866183634155144,1.3052520272516865,1.2167745759453135,1.170555111455458,1.3384907607754801,1.3011756480919565,1.27645045621657,1.3166997385444332,1.2879053719745024,1.2952667518285348,1.212440829030715,1.3070313365879953,1.2822741440204382,1.1531939242813976,1.2513642490352732,1.3564771971754603
Dragonite(Unscaled),Dragon Breath,Dragon Claw,50,2.5228808,2.1869593,2.185909,2.0175517,2.3574119,2.0338726,2.5718899,2.2525687,2.3440013,2.3666947,2.2178626,2.1958265,2.2190576,2.990775,2.5281153,0.7351047
Dragonite,Dragon Breath,Outrage,50,1.2599236723363165,1.3398506828349837,1.2404201732033264,1.2259640862587953,1.2690774708795698,1.254453031206245,1.2366459302416766,1.261824582130828,1.2328607444847157,1.2816725227536907,1.1920955987366,1.25371208967372,1.2335691003875555,1.1452930069393488,1.2103573585796437,1.2942781976517281
Dragonite(Unscaled),Dragon Breath,Outrage,50,2.4705362,2.2449296,2.2283878,2.1130538,2.235158,1.9608403,2.4916887,2.15869,2.2438195,2.3418555,2.180646,2.1062496,2.1347704,2.9702842,2.4452696,0.7013977
Dragonite,Dragon Tail,Dragon Pulse,50,1.3250907330644106,1.398535655439997,1.2911554395706,1.248482494688108,1.3135718155944458,1.3292591317352054,1.337373349551367,1.34035886908616,1.2995959089247013,1.3128489140493604,1.2588321372266282,1.3173287120926498,1.3111910734771395,1.2277535781198248,1.286641261369113,1.3310369446224632
Dragonite(Unscaled),Dragon Tail,Dragon Pulse,50,2.5983198,2.3432567,2.3195326,2.1518662,2.3135235,2.07777,2.694642,2.293044,2.3652782,2.3988206,2.3027241,2.2131262,2.2691002,3.1841433,2.599385,0.72131807
Dragonite,Dragon Breath,Dragon Pulse,50,1.3687286375817,1.449885058692373,1.3443217958336482,1.2898921051431511,1.3923835638433988,1.3696803756730678,1.349807759920162,1.3764061149821132,1.3307235315400654,1.3683621671803616,1.2841241920273196,1.3710443255536602,1.3438313553366787,1.244227292304406,1.3212453991073447,1.402198637848
Dragonite(Unscaled),Dragon Breath,Dragon Pulse,50,2.6838877,2.429293,2.4150448,2.2232392,2.4523304,2.1409526,2.7196958,2.3547125,2.4219308,2.5002537,2.3489897,2.303369,2.3255863,3.2268674,2.6692953,0.75988215
Dragonite,Steel Wing,Outrage,50,1.4583581056043826,1.378872715147227,1.2769231488586945,1.2682610330767483,1.4577291092109035,1.4871616331557762,1.4618107592108383,1.4900491808156182,,,1.530012092905836,1.5616915750412528,1.6001048444261612,1.3569791989191318,1.423830957111892,1.4837065451682248
Dragonite(Unscaled),Steel Wing,Outrage,50,2.8596387,2.3103113,2.2939646,2.1859562,2.56742,2.324588,2.945368,2.5491295,,,2.7987812,2.6236584,2.769084,3.5192862,2.8765476,0.80405307
Dialga,Dragon Breath,Draco Meteor,50,1.2261323057035431,1.1595800865803447,1.1014778804440821,1.0352167058272832,1.1843308911422552,1.236112150709377,1.1697852533286905,1.209519966083083,1.2017260339981555,1.1796245715613907,1.1391259268872567,1.2226016312039936,1.25999765047709,1.0930830535602674,1.1872884613985346,1.2253703900875754
Dialga(Unscaled),Dragon Breath,Draco Meteor,50,2.404276,1.9428849,1.978781,1.7842844,2.0858984,1.9321716,2.3569727,2.0692089,2.187154,2.1553948,2.083751,2.0539837,2.1805067,2.8348792,2.3986638,0.66405505
Dialga,Metal Claw,Draco Meteor,50,1.378993409938426,1.1314933692022708,1.0562862382632865,1.0,1.4230448063964702,1.4099007372383077,1.3496560880856017,1.3813161299946626,1.5833080633326015,1.5863191569161144,1.4963707889056213,1.6187693696694532,1.6790678253408815,1.275400496091917,1.369087456026675,1.4374160926140835
Dialga(Unscaled),Metal Claw,Draco Meteor,50,2.7040155,1.8958254,1.8975952,1.7235854,2.5063324,2.2038212,2.7193902,2.3631124,2.8816373,2.8985019,2.7372427,2.7195497,2.9057345,3.3077142,2.76595,0.77896726
Reshiram,Dragon Breath,Draco Meteor,50,1.233917148062143,1.1704221760179736,1.1188409077271297,1.0763675533570893,1.2314453691116343,1.2701552513659042,1.2367943264410661,1.2717179709916369,1.323374617893688,1.3043946074269024,1.1610696227419008,1.2508531791406554,1.2385541223234666,1.1155488918133265,1.2333184988095505,1.2743955724985465
Reshiram(Unscaled),Dragon Breath,Draco Meteor,50,2.419541,1.9610509,2.0099733,1.8552114,2.1688786,1.9853845,2.4919877,2.1756153,2.4085557,2.383373,2.1238916,2.1014466,2.1433973,2.8931437,2.4916577,0.69062287
Reshiram,Fire Fang,Draco Meteor,50,1.5841478476453565,1.3289427625889783,1.2931173893454426,1.239896961299394,1.6764001150776016,1.7214726878662825,1.6539421475183291,1.715474803811877,2.230644823202943,2.2261570804653776,1.5542452462733038,1.6125844682170458,1.82948808426108,1.5756031202970844,1.7014524617365063,1.6768186707346577
Reshiram(Unscaled),Fire Fang,Draco Meteor,50,3.106295,2.2266533,2.3230572,2.1370683,2.9525535,2.6908405,3.332489,2.9347806,4.059797,4.0676055,2.8431098,2.709159,3.1660464,4.086281,3.4374228,0.90870476
Garchomp,Dragon Tail,Outrage,50,1.2053266579011328,1.2518669420300348,1.2072062995253712,1.147215565877966,1.172650980161037,1.1782263596313949,1.2023503774226547,1.2246594177225711,1.2201156531789241,1.1555110037718632,1.1298624800280639,1.1174174139139361,1.1867466798831665,1.1231693356123897,1.1721028489363863,1.202558892711293
Garchomp(Unscaled),Dragon Tail,Outrage,50,2.363479,2.0975122,2.1687198,1.977324,2.0653272,1.8416901,2.4225874,2.095109,2.2206233,2.1113348,2.0668058,1.8772731,2.0537412,2.9129071,2.3679845,0.651693
Garchomp,Mud Shot,Outrage,50,1.3970281842402152,1.446776806045548,1.419551208581323,1.343254416056205,1.3341931790005745,1.3469402991663126,1.3745555806797878,1.3681060449609583,1.373187132711597,1.2412899587568236,1.2226823793717474,1.189238627422946,1.268248312790032,1.2532527643455431,1.3316208046251639,1.3703448781088199
Garchomp(Unscaled),Mud Shot,Outrage,50,2.7393792,2.4240851,2.5501928,2.3152137,2.3498428,2.1054075,2.7695596,2.340513,2.499215,2.268069,2.236597,1.9979335,2.194785,3.2502747,2.6902566,0.7426199
Zekrom,Dragon Breath,Outrage,50,1.2106912379036605,1.2280771322213875,1.1287275848935991,1.004101160290636,1.177450763132902,1.2175972574566065,1.1772189103013961,1.220678166487381,1.2126517951407423,1.2004047095122332,1.1344114921583073,1.171389156711273,1.2003380862922097,1.1040931631778417,1.204144380851179,1.2140722491561977
Zekrom(Unscaled),Dragon Breath,Outrage,50,2.3739982,2.0576522,2.0277345,1.7306541,2.0737808,1.9032309,2.3719506,2.088298,2.207039,2.193364,2.0751271,1.9679462,2.077262,2.8634336,2.4327176,0.65793234
Zekrom,Charge Beam,Outrage,50,1.3806248864657364,1.3637606950444203,1.2839246254143246,1.1644927486621783,1.3708179259198443,1.378613243727,1.3759110484394974,1.3911453956341382,1.3570201930153698,1.3949036746154786,1.3353649079846361,1.3516475431762158,1.3690237189133878,1.2856988183018048,1.3295943106705665,1.3966497755488385
Zekrom(Unscaled),Charge Beam,Outrage,50,2.7072146,2.284991,2.3065426,2.0071027,2.414348,2.1549156,2.7722907,2.379928,2.469791,2.54875,2.442722,2.2707822,2.3691833,3.3344226,2.6861625,0.7568751
Mega Charizard X,Dragon Breath,Dragon Claw,50,1.2864295178783125,1.214196142266882,1.1288415857203276,1.1068159430916509,1.26720516034583,1.293141312816206,1.2715658389765248,1.3000105741939283,1.2826266661648382,1.2890590131683832,1.1956102002876254,1.2932282689168746,1.2812841200161267,1.1516349324900876,1.2311708339700003,1.2926240109506555
Mega Charizard X(Unscaled),Dragon Breath,Dragon Claw,50,2.5225105,2.0343945,2.0279393,1.9076918,2.2318604,2.0213141,2.562048,2.2240174,2.334394,2.355352,2.1870751,2.1726372,2.2173443,2.9867318,2.4873188,0.70050126
Mega Charizard X,Wing Attack,Dragon Claw,50,1.4926829621547013,1.4064309955557937,1.3184225669980298,1.3206558839498177,1.5258820983754513,1.526179515397506,1.4830828332695742,1.5403494931839705,1.539847270111903,1.5518336901568537,1.52044119836154,1.6140789230734613,1.5288562267066559,1.3632996474608738,1.427195132098291,1.5152356824848747
Mega Charizard X(Unscaled),Wing Attack,Dragon Claw,50,2.926945,2.3564854,2.3685174,2.2762632,2.6874542,2.385577,2.9882286,2.6351817,2.8025382,2.8354905,2.7812736,2.7116697,2.6457837,3.5356781,2.8833442,0.8211394
Mega Charizard X,Air Slash,Dragon Claw,50,1.594610747172493,1.5000329750876045,1.4012546882005024,1.42248570915024,1.6375816375029433,1.6104178749997282,1.5854428589267313,1.6172073992235187,1.6198375229153898,1.653493175384174,1.6506543677388104,1.7767240873361156,1.6010600243007467,1.4716042708786796,1.5100750769457392,1.6391850006430817
Mega Charizard X(Unscaled),Air Slash,Dragon Claw,50,3.1268113,2.5133162,2.5173235,2.4517756,2.8841846,2.5172503,3.1944714,2.7666678,2.9481213,3.0212414,3.0194666,2.9849153,2.770737,3.816563,3.0507855,0.88831025
Mega Charizard X,Fire Spin,Dragon Claw,50,1.6545556652692197,1.3544180917624171,1.2648542019602576,1.266223768198547,1.645688510459894,1.6415824080269015,1.639929129151545,1.656567834097035,1.8252395796617658,1.8819699416660725,1.5321773468019182,1.5997772871194977,1.7972048536081384,1.4948819554951647,1.567907693128596,1.6579586468087009
Mega Charizard X(Unscaled),Fire Spin,Dragon Claw,50,3.244355,2.2693374,2.272283,2.1824448,2.8984628,2.5659637,3.3042545,2.8340044,3.3219552,3.4387112,2.802742,2.6876428,3.1101782,3.876933,3.167624,0.8984841
Mega Charizard X,Ember,Dragon Claw,50,1.6701959821951755,1.3895917970634923,1.305089034757004,1.3300794378973042,1.6557741526554235,1.6439722685083358,1.6625007866487493,1.6635628767348853,1.7777134802244272,1.8194530817342134,1.5381867901034865,1.6455989027688278,1.767376024962034,1.4723738958330361,1.5797479893082533,1.6837749129533242
Mega Charizard X(Unscaled),Ember,Dragon Claw,50,3.2750235,2.3282712,2.344564,2.2925055,2.9162261,2.5696993,3.3497336,2.8459713,3.2354572,3.3244812,2.8137348,2.7646236,3.0585575,3.818559,3.1915448,0.9124745
Latios,Dragon Breath,Dragon Claw,50,1.2940887522006903,1.3138429775865494,1.198146239681617,1.1047832616823048,1.3473294450639868,1.3373671025558251,1.268385147595158,1.2890734440021026,1.2800281646726763,1.2832982457023694,1.2106310205202195,1.2780191386887676,1.2912307611142517,1.1524633975085898,1.2347316146569847,1.3103321714807985
Latios(Unscaled),Dragon Breath,Dragon Claw,50,2.5375292,2.2013535,2.1524436,1.9041883,2.372979,2.0904436,2.5556393,2.2053065,2.3296647,2.344826,2.214552,2.1470857,2.2345576,2.9888804,2.4945126,0.7100977
Latios,Zen Headbutt,Dragon Claw,50,1.5333423293778274,1.5412816763018578,1.4285641206222264,1.318724038855284,1.5814717680315353,1.5954882202960543,1.6935957957520373,1.6948045635859483,1.5383583226580286,1.5459600716314166,1.4330857661507206,1.5159023401399967,1.5368495740781862,1.5556395271047951,1.6275495074388677,1.5738091964912289
Latios(Unscaled),Zen Headbutt,Dragon Claw,50,3.0066724,2.5824287,2.5663843,2.2729335,2.7853613,2.4939137,3.4123862,2.8994186,2.7998283,2.8247583,2.6214783,2.546732,2.6596167,4.034506,3.2881176,0.85288167
Latios,Splash,Dragon Claw,50,1.880667469782929,1.9149915968733766,1.8022510932779479,1.6206594694988714,1.9135205564377906,1.9386889085676842,1.8617692876843464,1.864323154848461,1.900184312123474,1.9109798881570477,1.74754488755336,1.8441343762950066,1.8755322036323299,1.6971010664858024,1.7529191021494814,1.924311787362718
Latios(Unscaled),Splash,Dragon Claw,50,3.687729,3.2085824,3.2377048,2.793345,3.370181,3.030372,3.751235,3.1894257,3.4583554,3.4917178,3.196704,3.0981653,3.2457287,4.4013824,3.5414002,1.0428267
Kyurem,Dragon Breath,Draco Meteor,50,1.4218514532742694,1.3318530453433417,1.3095548278849138,1.2271608937973135,1.3595780442519594,1.3900408277428535,1.369658307576584,1.4088914532981578,1.4572267577577163,1.4752551066062145,1.3080185188029898,1.305582833822596,1.430578734413825,1.2552481982640253,1.3998331821419656,1.4022545130580626
