Code name,Type 1,Type 2,Attack,Defense,Stamina,Pre-evolution,Evolutions,Is legendary,Is mythical,Is shadow,Is mega,Base code name,Base display name,Form code name,Form display name,Mega code name,Mega display name,Display name,Fast moves,Charged moves
MOTHIM_SHADOW_FORM,Bug,Flying,185,98,172,BURMY,[],False,False,True,False,MOTHIM,Mothim,,,,,Shadow Mothim,"['BUG_BITE_FAST', 'AIR_SLASH_FAST']","['PSYBEAM', 'AERIAL_ACE', 'BUG_BUZZ', 'FRUSTRATION']"
COMBEE_SHADOW_FORM,Bug,Flying,59,83,102,,['VESPIQUEN_SHADOW_FORM'],False,False,True,False,COMBEE,Combee,,,,,Shadow Combee,['BUG_BITE_FAST'],"['BUG_BUZZ', 'FRUSTRATION']"
VESPIQUEN_SHADOW_FORM,Bug,Flying,149,190,172,COMBEE,[],False,False,True,False,VESPIQUEN,Vespiquen,,,,,Shadow Vespiquen,"['FURY_CUTTER_FAST', 'BUG_BITE_FAST', 'POISON_STING_FAST', 'AIR_SLASH_FAST']","['BUG_BUZZ', 'POWER_GEM', 'SIGNAL_BEAM', 'X_SCISSOR', 'FELL_STINGER', 'FRUSTRATION']"
PACHIRISU_SHADOW_FORM,Electric,,94,172,155,,[],False,False,True,False,PACHIRISU,Pachirisu,,,,,Shadow Pachirisu,"['SPARK_FAST', 'VOLT_SWITCH_FAST']","['THUNDER_PUNCH', 'THUNDER', 'THUNDERBOLT', 'FRUSTRATION']"
BUIZEL_SHADOW_FORM,Water,,132,67,146,,['FLOATZEL_SHADOW_FORM'],False,False,True,False,BUIZEL,Buizel,,,,,Shadow Buizel,"['QUICK_ATTACK_FAST', 'WATER_GUN_FAST']","['AQUA_JET', 'WATER_PULSE', 'SWIFT', 'FRUSTRATION']"
FLOATZEL_SHADOW_FORM,Water,,221,114,198,BUIZEL,[],False,False,True,False,FLOATZEL,Floatzel,,,,,Shadow Floatzel,"['WATER_GUN_FAST', 'WATERFALL_FAST']","['AQUA_JET', 'HYDRO_PUMP', 'SWIFT', 'LIQUIDATION', 'FRUSTRATION']"
CHERUBI_SHADOW_FORM,Grass,,108,92,128,,"['CHERRIM_OVERCAST_FORM_SHADOW_FORM', 'CHERRIM_SUNNY_FORM_SHADOW_FORM']",False,False,True,False,CHERUBI,Cherubi,,,,,Shadow Cherubi,"['TACKLE_FAST', 'BULLET_SEED_FAST']","['PETAL_BLIZZARD', 'SEED_BOMB', 'DAZZLING_GLEAM', 'FRUSTRATION', 'POWER_WHIP']"
CHERRIM_SHADOW_FORM,Grass,,170,153,172,CHERUBI,[],False,False,True,False,CHERRIM,Cherrim,,,,,Shadow Cherrim,"['RAZOR_LEAF_FAST', 'BULLET_SEED_FAST']","['HYPER_BEAM', 'DAZZLING_GLEAM', 'SOLAR_BEAM', 'FRUSTRATION']"
SHELLOS_SHADOW_FORM,Water,,103,105,183,,['GASTRODON_EAST_SEA_FORM_SHADOW_FORM'],False,False,True,False,SHELLOS,Shellos,,,,,Shadow Shellos,"['MUD_SLAP_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['MUD_BOMB', 'WATER_PULSE', 'BODY_SLAM', 'FRUSTRATION']"
GASTRODON_SHADOW_FORM,Water,Ground,169,143,244,,[],False,False,True,False,GASTRODON,Gastrodon,,,,,Shadow Gastrodon,"['MUD_SLAP_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['WATER_PULSE', 'BODY_SLAM', 'EARTH_POWER', 'FRUSTRATION', 'EARTHQUAKE']"
AMBIPOM_SHADOW_FORM,Normal,,205,143,181,AIPOM,[],False,False,True,False,AMBIPOM,Ambipom,,,,,Shadow Ambipom,"['SCRATCH_FAST', 'ASTONISH_FAST']","['HYPER_BEAM', 'AERIAL_ACE', 'LOW_SWEEP', 'FRUSTRATION']"
DRIFLOON_SHADOW_FORM,Ghost,Flying,117,80,207,,['DRIFBLIM_SHADOW_FORM'],False,False,True,False,DRIFLOON,Drifloon,,,,,Shadow Drifloon,"['ASTONISH_FAST', 'HEX_FAST']","['OMINOUS_WIND', 'SHADOW_BALL', 'ICY_WIND', 'FRUSTRATION']"
DRIFBLIM_SHADOW_FORM,Ghost,Flying,180,102,312,DRIFLOON,[],False,False,True,False,DRIFBLIM,Drifblim,,,,,Shadow Drifblim,"['ASTONISH_FAST', 'HEX_FAST']","['OMINOUS_WIND', 'SHADOW_BALL', 'ICY_WIND', 'MYSTICAL_FIRE', 'FRUSTRATION']"
BUNEARY_SHADOW_FORM,Normal,,130,105,146,,['LOPUNNY_SHADOW_FORM'],False,False,True,False,BUNEARY,Buneary,,,,,Shadow Buneary,"['QUICK_ATTACK_FAST', 'POUND_FAST']","['FIRE_PUNCH', 'SWIFT', 'FRUSTRATION']"
LOPUNNY_SHADOW_FORM,Normal,,156,194,163,BUNEARY,[],False,False,True,False,LOPUNNY,Lopunny,,,,,Shadow Lopunny,"['LOW_KICK_FAST', 'POUND_FAST', 'DOUBLE_KICK_FAST']","['HYPER_BEAM', 'FIRE_PUNCH', 'FOCUS_BLAST', 'TRIPLE_AXEL', 'FRUSTRATION']"
GLAMEOW_SHADOW_FORM,Normal,,109,82,135,,['PURUGLY_SHADOW_FORM'],False,False,True,False,GLAMEOW,Glameow,,,,,Shadow Glameow,"['QUICK_ATTACK_FAST', 'SCRATCH_FAST']","['AERIAL_ACE', 'THUNDERBOLT', 'PLAY_ROUGH', 'FRUSTRATION']"
PURUGLY_SHADOW_FORM,Normal,,172,133,174,GLAMEOW,[],False,False,True,False,PURUGLY,Purugly,,,,,Shadow Purugly,"['SHADOW_CLAW_FAST', 'SCRATCH_FAST']","['AERIAL_ACE', 'THUNDER', 'PLAY_ROUGH', 'FRUSTRATION']"
CHINGLING_SHADOW_FORM,Psychic,,114,94,128,,['CHIMECHO_SHADOW_FORM'],False,False,True,False,CHINGLING,Chingling,,,,,Shadow Chingling,"['ZEN_HEADBUTT_FAST', 'ASTONISH_FAST']","['WRAP', 'PSYSHOCK', 'SHADOW_BALL', 'FRUSTRATION']"
BRONZOR_SHADOW_FORM,Steel,Psychic,43,154,149,,['BRONZONG_SHADOW_FORM'],False,False,True,False,BRONZOR,Bronzor,,,,,Shadow Bronzor,"['TACKLE_FAST', 'CONFUSION_FAST']","['PSYSHOCK', 'GYRO_BALL', 'HEAVY_SLAM', 'PAYBACK', 'FRUSTRATION']"
BRONZONG_SHADOW_FORM,Steel,Psychic,161,213,167,BRONZOR,[],False,False,True,False,BRONZONG,Bronzong,,,,,Shadow Bronzong,"['CONFUSION_FAST', 'FEINT_ATTACK_FAST', 'METAL_SOUND_FAST']","['FLASH_CANNON', 'PSYSHOCK', 'BULLDOZE', 'PSYCHIC', 'HEAVY_SLAM', 'PAYBACK', 'FRUSTRATION']"
BONSLY_SHADOW_FORM,Rock,,124,133,137,,['SUDOWOODO_SHADOW_FORM'],False,False,True,False,BONSLY,Bonsly,,,,,Shadow Bonsly,"['ROCK_THROW_FAST', 'COUNTER_FAST']","['EARTHQUAKE', 'ROCK_TOMB', 'ROCK_SLIDE', 'FRUSTRATION', 'BULLDOZE']"
MIME_JR_SHADOW_FORM,Psychic,Fairy,125,142,85,,['MR_MIME_SHADOW_FORM'],False,False,True,False,MIME_JR,Mime Jr.,,,,,Shadow Mime Jr.,"['POUND_FAST', 'CONFUSION_FAST']","['PSYBEAM', 'PSYSHOCK', 'PSYCHIC', 'FRUSTRATION']"
HAPPINY_SHADOW_FORM,Normal,,25,77,225,,['CHANSEY_SHADOW_FORM'],False,False,True,False,HAPPINY,Happiny,,,,,Shadow Happiny,"['POUND_FAST', 'ZEN_HEADBUTT_FAST']","['PSYCHIC', 'FRUSTRATION', 'DAZZLING_GLEAM']"
CHATOT_SHADOW_FORM,Normal,Flying,183,91,183,,[],False,False,True,False,CHATOT,Chatot,,,,,Shadow Chatot,"['PECK_FAST', 'STEEL_WING_FAST']","['HEAT_WAVE', 'SKY_ATTACK', 'NIGHT_SHADE', 'FRUSTRATION']"
SPIRITOMB_SHADOW_FORM,Ghost,Dark,169,199,137,,[],False,False,True,False,SPIRITOMB,Spiritomb,,,,,Shadow Spiritomb,"['SUCKER_PUNCH_FAST', 'FEINT_ATTACK_FAST']","['SHADOW_SNEAK', 'OMINOUS_WIND', 'SHADOW_BALL', 'FRUSTRATION']"
MUNCHLAX_SHADOW_FORM,Normal,,137,117,286,,['SNORLAX_SHADOW_FORM'],False,False,True,False,MUNCHLAX,Munchlax,,,,,Shadow Munchlax,"['LICK_FAST', 'TACKLE_FAST']","['GUNK_SHOT', 'BULLDOZE', 'BODY_SLAM', 'FRUSTRATION']"
RIOLU_SHADOW_FORM,Fighting,,127,78,120,,['LUCARIO_SHADOW_FORM'],False,False,True,False,RIOLU,Riolu,,,,,Shadow Riolu,"['QUICK_ATTACK_FAST', 'COUNTER_FAST']","['CROSS_CHOP', 'LOW_SWEEP', 'BRICK_BREAK', 'BLAZE_KICK', 'FRUSTRATION']"
LUCARIO_SHADOW_FORM,Fighting,Steel,236,144,172,RIOLU,[],False,False,True,False,LUCARIO,Lucario,,,,,Shadow Lucario,"['BULLET_PUNCH_FAST', 'COUNTER_FAST']","['FLASH_CANNON', 'SHADOW_BALL', 'CLOSE_COMBAT', 'BLAZE_KICK', 'POWER_UP_PUNCH', 'AURA_SPHERE', 'FRUSTRATION']"
SKORUPI_SHADOW_FORM,Poison,Bug,93,151,120,,['DRAPION_SHADOW_FORM'],False,False,True,False,SKORUPI,Skorupi,,,,,Shadow Skorupi,"['POISON_STING_FAST', 'INFESTATION_FAST']","['AQUA_TAIL', 'CROSS_POISON', 'SLUDGE_BOMB', 'FRUSTRATION']"
DRAPION_SHADOW_FORM,Poison,Dark,180,202,172,SKORUPI,[],False,False,True,False,DRAPION,Drapion,,,,,Shadow Drapion,"['BITE_FAST', 'POISON_STING_FAST', 'INFESTATION_FAST', 'ICE_FANG_FAST']","['AQUA_TAIL', 'SLUDGE_BOMB', 'CRUNCH', 'FELL_STINGER', 'FRUSTRATION']"
CROAGUNK_SHADOW_FORM,Poison,Fighting,116,76,134,,['TOXICROAK_SHADOW_FORM'],False,False,True,False,CROAGUNK,Croagunk,,,,,Shadow Croagunk,"['MUD_SHOT_FAST', 'POISON_JAB_FAST', 'POISON_STING_FAST']","['LOW_SWEEP', 'SLUDGE_BOMB', 'BRICK_BREAK', 'FRUSTRATION']"
TOXICROAK_SHADOW_FORM,Poison,Fighting,211,133,195,CROAGUNK,[],False,False,True,False,TOXICROAK,Toxicroak,,,,,Shadow Toxicroak,"['MUD_SHOT_FAST', 'POISON_JAB_FAST', 'COUNTER_FAST']","['SHADOW_BALL', 'SLUDGE_BOMB', 'MUD_BOMB', 'DYNAMIC_PUNCH', 'FRUSTRATION']"
CARNIVINE_SHADOW_FORM,Grass,,187,136,179,,[],False,False,True,False,CARNIVINE,Carnivine,,,,,Shadow Carnivine,"['BITE_FAST', 'VINE_WHIP_FAST']","['POWER_WHIP', 'ENERGY_BALL', 'CRUNCH', 'FRUSTRATION']"
FINNEON_SHADOW_FORM,Water,,96,116,135,,['LUMINEON_SHADOW_FORM'],False,False,True,False,FINNEON,Finneon,,,,,Shadow Finneon,"['POUND_FAST', 'WATER_GUN_FAST']","['ICE_BEAM', 'WATER_PULSE', 'SILVER_WIND', 'FRUSTRATION']"
LUMINEON_SHADOW_FORM,Water,,142,170,170,FINNEON,[],False,False,True,False,LUMINEON,Lumineon,,,,,Shadow Lumineon,"['WATER_GUN_FAST', 'WATERFALL_FAST']","['BLIZZARD', 'WATER_PULSE', 'SILVER_WIND', 'FRUSTRATION']"
MANTYKE_SHADOW_FORM,Water,Flying,105,179,128,,['MANTINE_SHADOW_FORM'],False,False,True,False,MANTYKE,Mantyke,,,,,Shadow Mantyke,"['TACKLE_FAST', 'BUBBLE_FAST']","['ICE_BEAM', 'AERIAL_ACE', 'WATER_PULSE', 'FRUSTRATION']"
LICKILICKY_SHADOW_FORM,Normal,,161,181,242,LICKITUNG,[],False,False,True,False,LICKILICKY,Lickilicky,,,,,Shadow Lickilicky,"['LICK_FAST', 'ZEN_HEADBUTT_FAST']","['HYPER_BEAM', 'EARTHQUAKE', 'SHADOW_BALL', 'SOLAR_BEAM', 'FRUSTRATION', 'BODY_SLAM']"
TANGROWTH_SHADOW_FORM,Grass,,207,184,225,TANGELA,[],False,False,True,False,TANGROWTH,Tangrowth,,,,,Shadow Tangrowth,"['VINE_WHIP_FAST', 'INFESTATION_FAST']","['ANCIENT_POWER', 'ROCK_SLIDE', 'SLUDGE_BOMB', 'SOLAR_BEAM', 'POWER_WHIP', 'FRUSTRATION']"
TOGEKISS_SHADOW_FORM,Fairy,Flying,225,217,198,TOGETIC,[],False,False,True,False,TOGEKISS,Togekiss,,,,,Shadow Togekiss,"['AIR_SLASH_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST', 'CHARM_FAST']","['FLAMETHROWER', 'AERIAL_ACE', 'ANCIENT_POWER', 'DAZZLING_GLEAM', 'FRUSTRATION', 'AURA_SPHERE']"
YANMEGA_SHADOW_FORM,Bug,Flying,231,156,200,YANMA,[],False,False,True,False,YANMEGA,Yanmega,,,,,Shadow Yanmega,"['BUG_BITE_FAST', 'WING_ATTACK_FAST']","['AERIAL_ACE', 'BUG_BUZZ', 'ANCIENT_POWER', 'FRUSTRATION']"
LEAFEON_SHADOW_FORM,Grass,,216,219,163,EEVEE,[],False,False,True,False,LEAFEON,Leafeon,,,,,Shadow Leafeon,"['RAZOR_LEAF_FAST', 'QUICK_ATTACK_FAST', 'BULLET_SEED_FAST']","['SOLAR_BEAM', 'LEAF_BLADE', 'ENERGY_BALL', 'FRUSTRATION', 'LAST_RESORT']"
GLACEON_SHADOW_FORM,Ice,,238,205,163,EEVEE,[],False,False,True,False,GLACEON,Glaceon,,,,,Shadow Glaceon,"['ICE_SHARD_FAST', 'FROST_BREATH_FAST']","['ICE_BEAM', 'ICY_WIND', 'AVALANCHE', 'FRUSTRATION', 'WATER_PULSE', 'LAST_RESORT']"
MAMOSWINE_SHADOW_FORM,Ice,Ground,247,146,242,PILOSWINE,[],False,False,True,False,MAMOSWINE,Mamoswine,,,,,Shadow Mamoswine,"['MUD_SLAP_FAST', 'POWDER_SNOW_FAST']","['STONE_EDGE', 'BULLDOZE', 'AVALANCHE', 'HIGH_HORSEPOWER', 'FRUSTRATION', 'ANCIENT_POWER']"
PROBOPASS_SHADOW_FORM,Rock,Steel,135,275,155,NOSEPASS,[],False,False,True,False,PROBOPASS,Probopass,,,,,Shadow Probopass,"['SPARK_FAST', 'ROCK_THROW_FAST']","['ROCK_SLIDE', 'MAGNET_BOMB', 'THUNDERBOLT', 'ZAP_CANNON', 'FRUSTRATION']"
FROSLASS_SHADOW_FORM,Ice,Ghost,171,150,172,SNORUNT,[],False,False,True,False,FROSLASS,Froslass,,,,,Shadow Froslass,"['POWDER_SNOW_FAST', 'HEX_FAST']","['SHADOW_BALL', 'AVALANCHE', 'CRUNCH', 'TRIPLE_AXEL', 'FRUSTRATION']"
UXIE_SHADOW_FORM,Psychic,,156,270,181,,[],True,False,True,False,UXIE,Uxie,,,,,Shadow Uxie,"['CONFUSION_FAST', 'EXTRASENSORY_FAST']","['THUNDER', 'SWIFT', 'FUTURESIGHT', 'FRUSTRATION']"
MESPRIT_SHADOW_FORM,Psychic,,212,212,190,,[],True,False,True,False,MESPRIT,Mesprit,,,,,Shadow Mesprit,"['CONFUSION_FAST', 'EXTRASENSORY_FAST']","['BLIZZARD', 'SWIFT', 'FUTURESIGHT', 'FRUSTRATION']"
AZELF_SHADOW_FORM,Psychic,,270,151,181,,[],True,False,True,False,AZELF,Azelf,,,,,Shadow Azelf,"['CONFUSION_FAST', 'EXTRASENSORY_FAST']","['FIRE_BLAST', 'SWIFT', 'FUTURESIGHT', 'FRUSTRATION']"
DIALGA_SHADOW_FORM,Steel,Dragon,275,211,205,,[],True,False,True,False,DIALGA,Dialga,,,,,Shadow Dialga,"['DRAGON_BREATH_FAST', 'METAL_CLAW_FAST']","['IRON_HEAD', 'THUNDER', 'DRACO_METEOR', 'FRUSTRATION']"
PALKIA_SHADOW_FORM,Water,Dragon,280,215,189,,[],True,False,True,False,PALKIA,Palkia,,,,,Shadow Palkia,"['DRAGON_BREATH_FAST', 'DRAGON_TAIL_FAST']","['AQUA_TAIL', 'FIRE_BLAST', 'HYDRO_PUMP', 'DRACO_METEOR', 'FRUSTRATION']"
HEATRAN_SHADOW_FORM,Fire,Steel,251,213,209,,[],True,False,True,False,HEATRAN,Heatran,,,,,Shadow Heatran,"['BUG_BITE_FAST', 'FIRE_SPIN_FAST']","['FLAMETHROWER', 'STONE_EDGE', 'IRON_HEAD', 'FIRE_BLAST', 'EARTH_POWER', 'FRUSTRATION', 'MAGMA_STORM']"
REGIGIGAS_SHADOW_FORM,Normal,,287,210,221,,[],True,False,True,False,REGIGIGAS,Regigigas,,,,,Shadow Regigigas,"['ZEN_HEADBUTT_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['THUNDER', 'FOCUS_BLAST', 'GIGA_IMPACT', 'FRUSTRATION']"
GIRATINA_SHADOW_FORM,Ghost,Dragon,187,225,284,,[],True,False,True,False,GIRATINA,Giratina,,,,,Shadow Giratina,"['DRAGON_BREATH_FAST', 'SHADOW_CLAW_FAST']","['ANCIENT_POWER', 'SHADOW_SNEAK', 'DRAGON_CLAW', 'FRUSTRATION', 'SHADOW_FORCE']"
CRESSELIA_SHADOW_FORM,Psychic,,152,258,260,,[],True,False,True,False,CRESSELIA,Cresselia,,,,,Shadow Cresselia,"['PSYCHO_CUT_FAST', 'CONFUSION_FAST']","['MOONBLAST', 'AURORA_BEAM', 'FUTURESIGHT', 'FRUSTRATION', 'GRASS_KNOT']"
PHIONE_SHADOW_FORM,Water,,162,162,190,,[],False,True,True,False,PHIONE,Phione,,,,,Shadow Phione,"['BUBBLE_FAST', 'WATERFALL_FAST']","['BUBBLE_BEAM', 'WATER_PULSE', 'SURF', 'FRUSTRATION']"
MANAPHY_SHADOW_FORM,Water,,210,210,225,PHIONE,[],False,True,True,False,MANAPHY,Manaphy,,,,,Shadow Manaphy,"['BUBBLE_FAST', 'WATERFALL_FAST']","['BUBBLE_BEAM', 'PSYCHIC', 'SURF', 'FRUSTRATION']"
DARKRAI_SHADOW_FORM,Dark,,285,198,172,,[],False,True,True,False,DARKRAI,Darkrai,,,,,Shadow Darkrai,"['FEINT_ATTACK_FAST', 'SNARL_FAST']","['DARK_PULSE', 'SHADOW_BALL', 'FOCUS_BLAST', 'FRUSTRATION', 'SLUDGE_BOMB']"
SHAYMIN_SHADOW_FORM,Grass,,210,210,225,,[],False,True,True,False,SHAYMIN,Shaymin,,,,,Shadow Shaymin,"['ZEN_HEADBUTT_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['SOLAR_BEAM', 'GRASS_KNOT', 'ENERGY_BALL', 'SEED_FLARE', 'FRUSTRATION']"
VICTINI_SHADOW_FORM,Psychic,Fire,210,210,225,,[],False,True,True,False,VICTINI,Victini,,,,,Shadow Victini,"['QUICK_ATTACK_FAST', 'CONFUSION_FAST']","['PSYCHIC', 'FOCUS_BLAST', 'OVERHEAT', 'V_CREATE', 'FRUSTRATION']"
SNIVY_SHADOW_FORM,Grass,,88,107,128,,['SERVINE_SHADOW_FORM'],False,False,True,False,SNIVY,Snivy,,,,,Shadow Snivy,"['VINE_WHIP_FAST', 'TACKLE_FAST']","['WRAP', 'SEED_BOMB', 'ENERGY_BALL', 'FRUSTRATION']"
SERVINE_SHADOW_FORM,Grass,,122,152,155,SNIVY,['SERPERIOR_SHADOW_FORM'],False,False,True,False,SERVINE,Servine,,,,,Shadow Servine,"['VINE_WHIP_FAST', 'IRON_TAIL_FAST']","['WRAP', 'GRASS_KNOT', 'LEAF_TORNADO', 'FRUSTRATION']"
SERPERIOR_SHADOW_FORM,Grass,,161,204,181,SERVINE,[],False,False,True,False,SERPERIOR,Serperior,,,,,Shadow Serperior,"['VINE_WHIP_FAST', 'IRON_TAIL_FAST']","['AERIAL_ACE', 'GRASS_KNOT', 'LEAF_TORNADO', 'FRUSTRATION', 'FRENZY_PLANT']"
TEPIG_SHADOW_FORM,Fire,,115,85,163,,['PIGNITE_SHADOW_FORM'],False,False,True,False,TEPIG,Tepig,,,,,Shadow Tepig,"['EMBER_FAST', 'TACKLE_FAST']","['FLAMETHROWER', 'FLAME_CHARGE', 'BODY_SLAM', 'FRUSTRATION']"
PIGNITE_SHADOW_FORM,Fire,Fighting,173,106,207,TEPIG,['EMBOAR_SHADOW_FORM'],False,False,True,False,PIGNITE,Pignite,,,,,Shadow Pignite,"['EMBER_FAST', 'TACKLE_FAST']","['FLAMETHROWER', 'ROCK_TOMB', 'FLAME_CHARGE', 'FRUSTRATION']"
EMBOAR_SHADOW_FORM,Fire,Fighting,235,127,242,PIGNITE,[],False,False,True,False,EMBOAR,Emboar,,,,,Shadow Emboar,"['LOW_KICK_FAST', 'EMBER_FAST']","['HEAT_WAVE', 'ROCK_SLIDE', 'FLAME_CHARGE', 'FOCUS_BLAST', 'FRUSTRATION', 'BLAST_BURN']"
OSHAWOTT_SHADOW_FORM,Water,,117,85,146,,['DEWOTT_SHADOW_FORM'],False,False,True,False,OSHAWOTT,Oshawott,,,,,Shadow Oshawott,"['TACKLE_FAST', 'WATER_GUN_FAST']","['NIGHT_SLASH', 'AQUA_TAIL', 'WATER_PULSE', 'FRUSTRATION']"
DEWOTT_SHADOW_FORM,Water,,159,116,181,OSHAWOTT,['SAMUROTT_SHADOW_FORM'],False,False,True,False,DEWOTT,Dewott,,,,,Shadow Dewott,"['FURY_CUTTER_FAST', 'WATER_GUN_FAST']","['AQUA_TAIL', 'X_SCISSOR', 'WATER_PULSE', 'FRUSTRATION']"
SAMUROTT_SHADOW_FORM,Water,,212,157,216,DEWOTT,[],False,False,True,False,SAMUROTT,Samurott,,,,,Shadow Samurott,"['FURY_CUTTER_FAST', 'WATERFALL_FAST']","['MEGAHORN', 'BLIZZARD', 'HYDRO_PUMP', 'RAZOR_SHELL', 'LIQUIDATION', 'FRUSTRATION', 'HYDRO_CANNON']"
PATRAT_SHADOW_FORM,Normal,,98,73,128,,['WATCHOG_SHADOW_FORM'],False,False,True,False,PATRAT,Patrat,,,,,Shadow Patrat,"['BITE_FAST', 'TACKLE_FAST']","['DIG', 'HYPER_FANG', 'GRASS_KNOT', 'FRUSTRATION']"
WATCHOG_SHADOW_FORM,Normal,,165,139,155,PATRAT,[],False,False,True,False,WATCHOG,Watchog,,,,,Shadow Watchog,"['BITE_FAST', 'LOW_KICK_FAST']","['HYPER_FANG', 'GRASS_KNOT', 'CRUNCH', 'FRUSTRATION']"
LILLIPUP_SHADOW_FORM,Normal,,107,86,128,,['HERDIER_SHADOW_FORM'],False,False,True,False,LILLIPUP,Lillipup,,,,,Shadow Lillipup,"['TACKLE_FAST', 'TAKE_DOWN_FAST', 'SAND_ATTACK_FAST']","['DIG', 'ROCK_TOMB', 'THUNDERBOLT', 'FRUSTRATION']"
HERDIER_SHADOW_FORM,Normal,,145,126,163,LILLIPUP,['STOUTLAND_SHADOW_FORM'],False,False,True,False,HERDIER,Herdier,,,,,Shadow Herdier,"['LICK_FAST', 'TAKE_DOWN_FAST', 'SAND_ATTACK_FAST']","['DIG', 'THUNDERBOLT', 'PLAY_ROUGH', 'FRUSTRATION']"
STOUTLAND_SHADOW_FORM,Normal,,206,182,198,HERDIER,[],False,False,True,False,STOUTLAND,Stoutland,,,,,Shadow Stoutland,"['LICK_FAST', 'TAKE_DOWN_FAST', 'ICE_FANG_FAST', 'SAND_ATTACK_FAST']","['PLAY_ROUGH', 'WILD_CHARGE', 'CRUNCH', 'FRUSTRATION']"
PURRLOIN_SHADOW_FORM,Dark,,98,73,121,,['LIEPARD_SHADOW_FORM'],False,False,True,False,PURRLOIN,Purrloin,,,,,Shadow Purrloin,"['SUCKER_PUNCH_FAST', 'SCRATCH_FAST']","['DARK_PULSE', 'NIGHT_SLASH', 'PLAY_ROUGH', 'FRUSTRATION']"
