Attacker,Fast Move,Charged Move,Level,"Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3"
Necrozma (Ultra),Confusion,Psychic,40,1.1527055959575296,1.157051534683343,1.159700379878624,1.1564869244376594,1.125669376256588,1.1316151593399475,1.1603601196685813,1.1493121119827818,1.0821184854236057,1.119672269960714,1.0908675774624101,1.1583269243039314,1.0834956555464768,1.1292598261446372,1.1042428228446235,1.1662837534271264,1.1109410184912767,1.1311423095829918,1.1469726551506227,1.168089643145277,1.138011442460475,1.167708600389519,1.173247354580995,1.1489366092451565,1.1214480488011556,1.1476281176085905,1.1387009444134504,1.1588132421416322,1.1330455197781655,1.158099230706719,1.1142145859744523,1.1399298354938248,1.1549871869666635,1.127684998426213,1.1300763780596172,1.1797647952964663,1.1581815732552116,1.1593854222107918,1.1514740921766222,1.1616558226081564,1.156897584743961,1.1527226075932562,1.1651483478477218,1.1598761267053035,1.140112245069181,1.1627090683293628,1.148672082789795,1.1346049517901062,1.1118810999595348,1.0935241752487346,1.1418366423733386,1.1640315553671863,1.1679707567835753,1.1689449104325917,1.1397788658753603,1.146730048609543,1.156281002551449,1.1288136727077418,1.1502131977838053,1.1329267822077773,1.145623067923452,1.175978227081993,1.1007595309755211,1.1394564812124917,1.1111802257485044,1.139587782025408,1.1308717123328482,1.1651701186401593
Necrozma (Dusk Mane),Confusion,Psychic,40,1.3261650682886028,1.3236029229433564,1.3294777731958183,1.3214337348089638,1.3678645865596546,1.3512922643325829,1.3691460846236114,1.3653752039352651,1.242200398570464,1.3064952389528373,1.250925562393369,1.315167479772966,1.3912697157618898,1.4063781585574937,1.1862935399998566,1.3750612166306964,1.3596239147229074,1.3665746614643972,1.3617548072406251,1.3958689164375588,1.3526862996910987,1.394768959592324,1.3655073277537355,1.3457990181182438,1.423085623862828,1.4019819860527607,1.391413865841822,1.3949292518458853,1.352835092913611,1.3838779456733437,1.3135434685131655,1.342568181523959,1.3603954476168174,1.3399505115053152,1.394359844201342,1.3936558232328018,1.3894044444650755,1.3884220214728054,1.3914647922704537,1.3974138360321644,1.389265324140395,1.3950138173958206,1.3871471108730447,1.3764655736513693,1.4077080627716219,1.4191266783920375,1.3902560621275937,1.3824713686151429,1.3941161378624742,1.3754222806526029,1.358770632273615,1.3921210687047465,1.3699132804836576,1.3884518248355269,1.3590644595398136,1.3901648580995343,1.390387520455901,1.3787089346995516,1.39823416169156,1.3835381096036568,1.3741870309623694,1.4340179637696935,1.316980117041153,1.3634334870836542,1.3038761416476807,1.3740479828997212,1.3546351108529895,1.397616857412585
Lunala,Confusion,Psychic,40,1.397338665418602,1.4229724108529318,1.4029914307929134,1.4233405980611602,1.4196926204209936,1.409589251748993,1.4075061409087173,1.4224855949328117,1.3386023230773032,1.4307114941266452,1.315861490949485,1.396455955389039,1.3455692972442548,1.4028212569017406,1.4400962753491622,1.453323721063513,1.3620379583631914,1.4154907606709943,1.44207381636016,1.4818757148548185,1.456954108927663,1.4997812136243018,1.4542638508442607,1.4481310432896202,1.4075910475358064,1.4626118096557563,1.446566989296528,1.4930526370755506,1.4352333261416688,1.4685440823989693,1.4222727918776812,1.4505090674857748,1.4554670669293175,1.4505949748635318,1.448652536743368,1.4750413914434264,1.4697199710131499,1.4817802043929116,1.4736614106547332,1.4877154641915689,1.4810771451059006,1.4871405972555138,1.484707777731996,1.48688972298616,1.4505030474082825,1.4883432321560541,1.46138351770995,1.4931031062681182,1.4600620604173882,1.4623966564213977,1.4121756875814158,1.4747787211695473,1.4827390912334497,1.5047434410805978,1.4470911815385261,1.470459502106446,1.4652065657916677,1.4552816231178745,1.5087568960999413,1.4726685194295983,1.4424871199702778,1.4891518029840127,1.4069061298792642,1.4627574075543497,1.4128149612476073,1.4811037531367626,1.4116117636332701,1.4831988323230212
Necrozma (Ultra),Psycho Cut,Future Sight,40,1.3262797536356636,1.2765145609227488,1.33292578626842,1.2776329574143503,1.2874295443998125,1.2845303846249967,1.356729812997717,1.3197835173358083,1.223268031785072,1.2259231390807483,1.2678290184357353,1.3151159388273295,1.2519466156898853,1.246296256084555,1.2622142359882835,1.3074091410352078,1.2634699273360157,1.2472460596468844,1.3108189323425425,1.3003811422351974,1.3128404938534675,1.3405223459641005,1.3280763034026442,1.3026684653926512,1.2804438338270006,1.3030569506439476,1.2552632967997845,1.2704828628508178,1.2756828338483854,1.2970717075006661,1.268213766631625,1.2698983780657502,1.2814603749301838,1.2475763188678932,1.267213786682768,1.3160112700503115,1.3394906009109375,1.3531122410707588,1.31052324971866,1.3213455906785105,1.3072206537401385,1.3050455489263257,1.2933199960682467,1.2838391614428795,1.321701389662083,1.3242589051114875,1.318042235638072,1.3161705002712534,1.3119825592613306,1.302524986825011,1.2943071789903262,1.295536200903802,1.3052064379859238,1.3454992144159932,1.276290773154,1.2931955003762756,1.3499041638848972,1.319099231472081,1.3439247631660327,1.3061252242935366,1.3005533468468928,1.3169871898053989,1.256403759824396,1.2934693492858853,1.2547366599008154,1.2914403551463296,1.281279904606772,1.3091497994121108
Tapu Lele,Confusion,Psychic,40,1.4752862771285635,1.4902490692481665,1.4811145517035291,1.486946264583329,1.486194597522679,1.4848428946537269,1.5110896061761323,1.4975992317203652,1.478614090930132,1.527663838021888,1.4270800886458195,1.5098967191486705,1.515178181953813,1.4811152083297754,1.5325741456279027,1.563906856068145,1.4481673518941982,1.47337768261739,1.5006891098376034,1.4949593583346807,1.4938864262487046,1.516145305683225,1.4825433118597227,1.4709657907817022,1.4642019969475477,1.4734793825372232,1.478511637059574,1.4934239440738946,1.4621061023686974,1.492818993414989,1.4811888655622112,1.524305330802021,1.5213559018189016,1.4862215921626385,1.5038860455216703,1.4938847687424517,1.5427252018453297,1.5276642162378415,1.5015924218857917,1.5029974259575127,1.4938813788244865,1.4900677795030768,1.522711111833104,1.4871564891473683,1.5053307995508793,1.5225796984705025,1.484654421361546,1.4950831832841305,1.4620479730440346,1.4527307875333484,1.4982285077829711,1.489277640931433,1.5366332454110982,1.5294990555541181,1.4758458900206004,1.4857052575375749,1.4855141943752157,1.4553207269118567,1.5064034581418242,1.496751486841561,1.4974539421045308,1.5379697958043994,1.489086760415463,1.5190006717331916,1.4947497691222462,1.5327766501607425,1.479283183210562,1.5083552468185029
Necrozma (Dusk Mane),Psycho Cut,Future Sight,40,1.4637847821357362,1.4391584887271296,1.4706745740220315,1.4379054746003246,1.5518837411693398,1.5110464136425124,1.5593390800534015,1.527822158242715,1.4266174674169347,1.494789544054715,1.4108244433678778,1.4657520278489193,1.675264550966496,1.5559962991345868,1.3326937388906612,1.5037305029002128,1.569186735960233,1.5244641706627087,1.5087269711494948,1.5369841561493662,1.5237062758283686,1.59152625015625,1.5570315325683097,1.54048199450816,1.6266626154547785,1.5481317862953454,1.5905769192524184,1.6027701620558945,1.523697629685877,1.559115709847739,1.4931966383182262,1.5124433664827548,1.5406603711997413,1.5170000872691902,1.6190993629057373,1.6160864842494267,1.5510414068584275,1.554703204013083,1.5380546567755717,1.544916483175686,1.5712163566784114,1.5949637676509503,1.5855106529755296,1.5726246930715062,1.5921215308663368,1.590920342118655,1.5900444309178818,1.587824147881394,1.573796467211987,1.5845542105712491,1.5778119227333378,1.564093021376355,1.5125604733689744,1.5543358761262496,1.543575583529327,1.5770969920073783,1.555137250640535,1.5721529971433779,1.5769578491014118,1.578764144514402,1.5429630303075492,1.5732757656528165,1.4647855908307292,1.5091514630471328,1.4783200508125893,1.5458970113130959,1.507099842710293,1.5248177547729116
Necrozma,Confusion,Psychic,40,1.467456534576604,1.488799737185945,1.4730237412655658,1.4895692864393746,1.4922163544180176,1.4734689135292158,1.5024395023222354,1.486651570700104,1.4309759214365803,1.5060078727114834,1.4118885945763322,1.4956901135375853,1.4394592854648702,1.4890625022941082,1.3614594883598738,1.501982336157586,1.4428710291709022,1.4850357766456972,1.4757789569308297,1.5260261313411208,1.477272205644658,1.5358523796041177,1.521578294931795,1.5117273791149695,1.4663367618677658,1.48857762681025,1.4920080512670908,1.528829397574578,1.4889158956953026,1.5246083420185248,1.4574705188393846,1.4796704304549682,1.508324715320616,1.5034121763072974,1.5019136535982887,1.54573903304733,1.5230046398932975,1.4977186483825145,1.4962822540226723,1.5112153999512659,1.5131516761766843,1.518255410220434,1.525868994075367,1.5268460928982224,1.5041055427188461,1.5404338080652196,1.5176028238130923,1.5158548477818787,1.4889476441304947,1.5020675335553235,1.4637472363667348,1.498962761095282,1.5313232307893643,1.542996026647876,1.4961487990595825,1.520929606507071,1.5075369419335125,1.5007562072159375,1.4971819531690782,1.4997743682747382,1.5027944166126235,1.5627824815551845,1.45258576578063,1.492838015537373,1.4404874776377234,1.5140321295505133,1.4542094559039633,1.501760362582462
Solgaleo,Zen Headbutt,Psychic,40,1.4700954138610522,1.4766724334636854,1.4746442708953562,1.4763056966375796,1.5022197331242764,1.4948795261030314,1.5025136914470671,1.5067985694986819,1.3641823505730326,1.4476217802269773,1.3873413456759225,1.4604674086275942,1.5301615317657506,1.5183420877155793,1.2920973599140293,1.4982498883286774,1.4815636126139766,1.5134925187402228,1.5538922291736115,1.573215375351184,1.5265452586577077,1.5760842089856804,1.5430462850316204,1.544110033709114,1.5363811681010149,1.5358868547681395,1.5426715810039502,1.5756622891565988,1.5385553261552423,1.5586033023896977,1.4703166438802526,1.4954850197808383,1.5705368624699882,1.542358405738979,1.5476905807890573,1.576074473553126,1.5039449522260269,1.5319405300689524,1.5672373209050274,1.5770743282457966,1.5489945750120595,1.559742808267259,1.562353345936891,1.5417139693478965,1.5395093538382392,1.560529020553473,1.5489886766626912,1.566108614543845,1.535639102098783,1.5157886054569032,1.5087004489449225,1.556767327707121,1.592383969633939,1.610165896326981,1.5458549235239503,1.5745512083609818,1.536736115123416,1.5338040868638445,1.5434020523643266,1.5297420456621738,1.5306894382788219,1.5997597999707946,1.4840317335087856,1.5410390435172208,1.473456923430621,1.563514393191278,1.5369749800964987,1.5772376182146808
Tapu Lele,Confusion,Psyshock,40,1.6519424272507426,1.6409118865250838,1.6570302398744285,1.6377189003526829,1.6834682470520463,1.6543068388752953,1.6968400291738037,1.6689831239894737,1.6535519201745519,1.6879547979496325,1.6443249336478676,1.7000537363669483,1.6859862319630543,1.6550788334870978,1.7209350363204459,1.7485796509890286,1.6136429196408484,1.6158610532134614,1.6752084737892436,1.652144574485114,1.6770774652532907,1.6806323721800267,1.6653226339051481,1.6336920586630774,1.6285900354469138,1.627035327327928,1.6403016728016133,1.6506398217909628,1.6445354034145552,1.661277496026907,1.6794977498874615,1.7045996790140479,1.7014959592055403,1.6467073530666296,1.6671099573846995,1.6504571090577294,1.738884722116564,1.7004761547556537,1.666220400855509,1.6578573865272577,1.6508515408861038,1.6413676007614544,1.6987826805041153,1.6416784107512454,1.6898728371764062,1.66963501908428,1.648330680176359,1.6332573379884643,1.6273091878290424,1.6137262155877128,1.6771033258465262,1.6517339665255402,1.7190647418057379,1.6927731687107097,1.6455040409662565,1.6400628453684734,1.6487170996426244,1.6173863409124107,1.7045820556220475,1.6444736686683938,1.6861482776102579,1.7191041961404065,1.6607594280854305,1.6776588017996532,1.6859614635649987,1.6825639213651635,1.6385655910998864,1.658590921155156
Necrozma (Ultra),Psycho Cut,Psychic Fangs,40,1.5653990547741803,1.5342951054334275,1.5720375362625603,1.53443636650415,1.598969037617085,1.5839823364865342,1.63295166183277,1.6100347377096338,1.4670632840941598,1.5060697321828247,1.4936653070123858,1.558305073001189,1.4769443830803217,1.5266819398586957,1.4487432194478607,1.5444457050463767,1.5126146089585857,1.5230941892215086,1.5926362615585605,1.621946057973096,1.6019999785917503,1.642388426125307,1.624445911428452,1.5890220071792853,1.5490149033183758,1.587641338663475,1.5729114128849282,1.6106163913746385,1.564853042997004,1.5948336899890103,1.5309191028768085,1.5413199436402691,1.6155877571026072,1.5799816244424334,1.5809084790026067,1.6177518581507704,1.646972409384256,1.6101823771540973,1.6261630377174603,1.6323987329154022,1.6052987054265746,1.6150511444862536,1.593269931119366,1.5873079088515207,1.6023158845406027,1.61708635624212,1.5953824053836325,1.60435549845735,1.5835841933248627,1.5801747727152713,1.575103408415148,1.6046367255877758,1.6266067933481507,1.6472821080008018,1.5586444119250085,1.5819502210202219,1.6452171332603132,1.619494817483944,1.6532120422370629,1.6133751355304893,1.5945523551421728,1.6531533175497728,1.5632260526529018,1.6167850123712135,1.514473363895539,1.5708691773261063,1.5822174330980328,1.618098779986477
Lunala,Psycho Cut,Psyshock,40,1.6364844640425307,1.6322692854483978,1.6383578114816846,1.6316205727028699,1.6831790477851194,1.6610886796284214,1.6646921336248393,1.6626937635770613,1.541355273375983,1.6058058076684367,1.5525497578277914,1.6125192013606124,1.5807359378574921,1.6341218678319978,1.7626183484623277,1.6764997507249724,1.580523627976595,1.6198983651723078,1.6755531617526869,1.7166176088876088,1.7021612125831715,1.7319451123298835,1.6966506113416975,1.6785840564398196,1.6667502139858688,1.7080025666958547,1.721723483146454,1.7233902281388065,1.7195524902820671,1.7555057124748474,1.69567757055611,1.672327321348785,1.7171955777678072,1.6786032615143853,1.7293709710486167,1.752228998963142,1.7565476562585176,1.7153725116181044,1.7250654449098866,1.7389749019781582,1.7169939052415197,1.7014867209351,1.724948707722937,1.7120750252647354,1.7028982622284896,1.7217634290345112,1.7036650169306098,1.721795930865315,1.7257911754181898,1.7251987205309014,1.6327430262454028,1.6916838244398236,1.7323119145738406,1.7404392530844177,1.6857734524379726,1.7004624270133657,1.7070072937020189,1.6937815342018627,1.7729284257416624,1.7279100759441006,1.6801168558865693,1.7311578385943327,1.6594812943058972,1.7144690921488386,1.6471637055043757,1.7175623369570985,1.6572841430295389,1.7254135493024103
Necrozma,Psycho Cut,Future Sight,40,1.6777969226842742,1.6280648934389115,1.6813723428903122,1.6235995228174929,1.7323979051150769,1.6816286330804937,1.7642275414543518,1.706625250478151,1.6224396746478953,1.6512600586020192,1.6316940693681343,1.722690502538799,1.6968471762454587,1.6783171958178333,1.5708052882588113,1.6920778516058304,1.6178661070150444,1.6041887608514709,1.6508267127931757,1.6906458175451802,1.6901713481446887,1.7476696076116347,1.7324960283234707,1.7190349146923252,1.6895367336854221,1.7068924461607848,1.7118919176756298,1.7196521085313465,1.6707848348069188,1.7368311283283366,1.66929059520284,1.6626560188015056,1.6871718376470028,1.6774479252975734,1.7279231663194294,1.739617651136832,1.7471384433594854,1.725256800892537,1.6761941761301598,1.727086688966174,1.664630733269939,1.6739769762269323,1.6818434896040373,1.6587657598491738,1.7415700472040918,1.7705528546977143,1.7144506055829383,1.702981791071601,1.7187412374180375,1.7222799069205863,1.6550882474107271,1.6619621177182502,1.729503012461678,1.7530328477014072,1.7213203910290658,1.7408923434071917,1.6697168465332966,1.6816874165434799,1.7364119978565138,1.7163875742521737,1.6780331802138062,1.8323470536422508,1.6738130571567318,1.709231628017052,1.651592702724819,1.705489734508408,1.6537569698148775,1.713411763535463
Necrozma (Dusk Mane),Psycho Cut,Psychic Fangs,40,1.796248085321668,1.7760849565994346,1.7991972029550227,1.7720250175606218,1.8910046624405517,1.8543967241441843,,,1.7540934183648642,1.8515064774951975,1.7392853349605986,1.808298298068235,1.8826322838223668,1.8834666318206883,1.5885440698631674,1.796673653282748,1.882432670878955,1.863356183185008,1.8697606764333443,1.8950443686390208,1.9054995054943276,1.9741981940356106,1.9557581792086773,1.9475224302924061,1.9463761885855797,1.9083076926858151,1.9394815183765044,1.9481902777456506,1.903967027911281,1.9480750259928048,1.8029493701577035,1.8379846235342816,1.8918902255156043,1.8746738436587167,1.9757283818267728,1.9791971087029288,1.9293117687570338,1.9001189791546855,1.9161371796014453,1.9296176151341293,1.948926685442153,1.9641365781193065,1.9622331126007355,1.952191495772896,1.9518989355315577,1.9674326136462785,1.964304334559197,1.9776557444160063,1.964684849250633,1.9355587435587889,1.8971451898946547,1.9333363334807065,1.9304458325168439,1.9589397414041585,1.917350844040098,1.9557029886248167,1.9578339598697319,1.9466025059636296,1.9302341605112259,1.915117629883472,1.9220383490740471,1.9728376831495786,1.8227216597053562,1.8983537764207585,1.8064704016052644,1.8935670354968168,1.852742986034885,1.9129049553433906
Tapu Lele,Psycho Cut,Psybeam,40,1.9359069892434901,1.925829420560597,1.9383641602639963,1.9231955351763568,1.9979819882605554,1.9593758542911899,,,1.9269896772861126,1.9667018828151233,1.9076483593371787,1.9709086094132806,1.9864721296790606,1.9622320394394237,2.0027711394839605,2.0108445334213307,1.8830391673327995,1.8786526475475058,1.9722206677604712,1.950899969871289,1.9480033446655993,1.9637366387162793,1.9405327400198016,1.9213022507678452,1.9028920701930778,1.8874109864073454,1.9668226907447064,1.9817642172504935,1.9822660555927627,1.9853594162747976,1.9342347571211758,1.962473089348088,1.9914868196217126,1.921523499435692,1.980238390974146,1.9495334840612888,2.030748489296051,1.979758511310908,1.9843401700674512,1.9810190727244532,1.9493428896092742,1.9463315207528644,2.0024853530170597,1.9390016183541114,1.9716527352267965,1.9485194980030176,1.961585173456139,1.9451542150790295,1.9617709875953986,1.9498292767962082,1.9689689111570414,1.9327354331360445,2.012912775919808,1.9781200863390223,1.922520905106659,1.9218580130523288,1.9525608660081162,1.91015752933326,2.0128821625602855,1.9648026680228823,1.9755336386002091,1.9987753728229791,1.984154926019269,1.9898334321733457,1.9912186674328753,1.9907992079710404,1.956588651163592,1.9749658639953356
Solgaleo,Zen Headbutt,Psychic Fangs,40,1.8848924557546343,1.8754807949549828,1.8877097115285288,1.8718550490069008,1.9240189312001692,1.8887024478072678,,,1.7420249490133444,1.8331290087858725,1.7833910606026204,1.857902813501018,1.9630222998653155,1.9240397605796937,1.6805682089407052,1.9061893465882385,1.8998784644202054,1.9169529997292851,1.9843170865630604,2.0107999995185826,1.9476193404118298,2.0135641470803027,1.9655893889280929,1.943231872710454,1.967261923463991,1.941046015528926,1.9931784636231331,2.007142034288269,1.9506964062959906,1.9938105824003503,1.869670696348996,1.8950784603170885,1.9684427890030707,1.937793418138068,1.9678062307001292,1.9744798963515775,1.9468837257966627,1.934695922976997,2.02367473297607,2.018909332565403,1.9753997415318825,1.9793017127577854,1.9866453783948712,1.9629512687718322,1.963055356380749,1.9752176617981227,1.969420854864462,1.967199299733406,1.954741844152695,1.9293636453699292,1.9066420088067342,1.9592038958720697,2.013324324356587,2.0379570362873016,1.9848530779136477,1.9993324272594106,1.9515921728150711,1.924906758507241,1.9745949684732855,1.9478702608589331,1.9436413144828972,2.0045764990691475,1.8857728910700775,1.9427051808269464,1.8698547792771758,1.9552655230024436,1.9603066036550654,2.012172066071245
Necrozma,Psycho Cut,Psychic Fangs,40,2.0231075698615606,1.9831846182435988,2.0281036093004126,1.9776720907912724,2.112612903408315,2.0572849427764566,,,1.9221486290818324,1.9969558716018896,1.9619613988800815,2.0531845100677217,1.9742838250962296,2.038017327734382,1.8181400867790523,2.0013085480264485,1.9561931641073904,1.969402906430457,2.027308661234816,2.0934210689955504,2.1001978271622392,2.1854816299971813,2.1432203558925687,2.1262976657137274,2.030870234589447,2.089799284043862,2.0991742531711095,2.1573294455553436,2.0775216622056303,2.14338596002728,2.001568830297907,2.0192927025204783,2.081916110640776,2.063529028772358,2.1141242039741153,2.152300787703736,2.1259217157762325,2.0739160900776685,2.098633061559225,2.1186886117448993,2.063069103579481,2.0757357400570795,2.0803773909545358,2.0696408622637605,2.126937556999871,2.1801612346254196,2.1464145834272417,2.1622509710208115,2.0864888399464614,2.100878185490149,1.998130567343056,2.044200923048245,2.1698271697612013,2.216927394707372,2.132194545418371,2.169494869270419,2.055973297891174,2.047375365379835,2.110435566760857,2.0854916435486244,2.108136678940973,2.1944404784140885,2.045552382906943,2.118172251801362,2.00966179562289,2.1089642275982365,2.018445466560323,2.092922592723266
Shadow Gardevoir,Splash,Psychic,40,,,2.0611759947240325,1.9812849062054003,,,,,2.1701340613734637,2.123018496314211,2.2482948622347667,2.215725528427619,2.2704388393098784,2.095890835443398,,,,2.002440220282414,2.0571546679981503,2.039069837228736,2.0304023033285095,2.0740198124650675,2.0233946290961384,1.9979278248680883,2.012780192953843,2.0285029249197035,1.996573381683203,2.0475475072560885,2.1472236752765923,2.057376683883055,2.2320425530229655,2.1347282465888684,2.109825415296679,2.001358555763542,,,2.050786661810075,2.0989598775023723,,,,,,,,,,,2.0277581105818934,2.0571177430844436,2.1219352547812944,2.048934755002588,2.0088834902323134,2.047475028899021,,,,,2.0698565776458953,1.9797180412571476,1.980258921686511,2.0896041347791394,2.0922145089359123,2.0535699387629105,2.089207718607855,2.0426774343938177,1.9948993913010393,2.041528674776877
Shadow Gardevoir,Splash,Synchronoise,40,,,2.195516110653504,,,,,,,,,,,,,,,,2.234779907933927,,2.1521119362691343,2.1958478905057026,2.159228467583447,,,,2.14505558983935,,,,,,,,,,2.1732047666138037,,,,,,,,,,,,2.094409687698461,,2.264763313531504,2.152602996877256,2.153608561363502,,,,,,2.216208313562743,2.1165865805209823,2.1676099203591983,,,,2.2225081148172556,,2.144886361596903,
Gardevoir,Splash,Psychic,40,,,2.3089365766070107,2.3339158058577834,,,,,2.43894792417601,2.504840628237481,2.2904679552641514,2.5119650461484424,2.517473486529518,2.4208269268946165,,,,,2.384344600194917,2.4086233505934875,2.3656630097559384,2.469474155108228,2.3140767794698682,2.334297999450115,2.328831465777019,2.3711916087800433,2.325125189846408,2.422069903967471,2.3510442517339643,2.431859223489076,2.316855316465666,2.4355891600237785,2.3935326563962063,2.375053317552972,,,2.3795972716397618,2.463121224785766,,,,,,,,,,,2.4028282800669296,2.424304190901976,2.3919255793198984,2.4201180825783815,2.402477627767083,2.4117468126831954,,,,,2.3710340785960637,2.3077402069150668,2.356087369375323,2.4620324369906257,2.410359856255194,2.4343546388390314,2.3655520341955434,2.4477698877196894,2.368558641924347,2.41800998906724
Gardevoir,Splash,Synchronoise,40,,,2.462832237726679,,,,,,,,2.433246706288739,2.653516121596154,,,,,,,2.5640344882822674,,2.50321434910333,,,,,,,,,,2.4809786614437597,,2.6119298511035374,,,,2.548064021616086,,,,,,,,,,,,,,,,,,,,,,2.5920833539891737,,2.5196257556681627,2.6655837746114392,,,2.5479794017871775,2.59945556505182,2.5715106416429343,
Starmie,Hidden Power Ground,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Rock,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Ghost,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Frost Breath,Psychic,40,,,2.179689856683601,,,,,,1.8005102388196497,1.9278260571476293,2.0204285738460475,2.1565090125475193,,,1.8345520439796366,2.158483616893132,2.084580359311311,2.151661299696534,1.9393066925016165,1.9979716276604838,1.9428673562280454,2.0210440720375247,,2.2425944135469775,,,,,,,2.0995175030021302,2.163529248244182,2.010797817276715,1.9796646362688795,2.2218939698004463,2.2934345222728334,2.221996162226069,2.249070075358426,,,,,,,,,,,,,1.9003845370052361,1.9622811152457849,,,,,,2.2641875422772175,2.2297413416617684,2.219726987410516,,,1.9121570337962717,1.962643138590456,1.8942320451144257,1.988067043787025,,2.3309200963447205
Lugia,Extrasensory,Aeroblast++,40,,,1.9789603827738573,1.9319595046230287,,,2.068895371795209,1.9890216505891642,,,,,,,,1.947361282823103,,,2.0040152054059845,2.039304528252988,,,,,,,,,1.971205272684619,2.002751349772051,1.9870374860344289,1.9933163352599257,,,,,2.036220033634348,2.0149376438495787,,,,,,,,,,,,,1.9405196289330995,1.9828200414285955,2.0686246416267875,2.089185447770849,,,,,2.0247349265478305,2.0099807425334957,2.0271794404295616,2.0646235834387174,,,,,1.985075784061549,2.0087041038175117
Lugia,Extrasensory,Aeroblast,40,,,2.233727063846017,2.1744484724053974,,,2.3273335870122764,2.2406883434160414,,,,,,,,2.189934993999895,,,2.2829588522398434,2.299134571833306,,,,,,,,,2.2589802830668546,2.2839906502063565,2.2447386265578846,2.256010089329544,,,,,2.304442061618709,2.2681766928260068,,,,,,,,,,,,,2.1591907660172147,2.211869972045289,2.3219156940467056,2.335039995282284,,,,,2.3150732751192726,2.2732897708592468,2.219882200770485,2.296460536789094,,,,,2.2330804087091547,2.252607145128562
Lugia,Extrasensory,Sky Attack,40,,,2.3440094173996924,2.3036204376056992,,,2.405079873694284,2.369154732624933,,,,,,,,2.2891130023021473,,,2.436158119421771,2.4754418911041673,,,,,,,,,2.4199208300186617,2.4498757124221213,2.363905484272534,2.3940368479557357,,,,,2.400924210088026,2.4001015653929914,,,,,,,,,,,,,2.325577519199401,2.391547230647346,2.4986933549173487,2.5145617367935538,,,,,2.459151717739708,2.424457189931345,2.388226322061154,2.4733275380800146,,,,,2.3809716785202273,2.4292419159936283
Lugia,Extrasensory,Return,40,,,2.5945753601049355,2.548790498349454,,,,,,,,,,,,3.227241254790197,,,2.7130862422793687,2.7615535181789257,,,,,,,,,2.6543538194330822,2.687301141340013,3.363928146010236,3.3925202208204217,,,,,3.389260481369957,3.398653395296558,,,,,,,,,,,,,2.5460473785780104,2.6226258530798225,2.742377495308863,2.768536563203859,,,,,2.7283606462563355,2.694399539248205,3.0671244118164047,3.1711206394172837,,,,,2.5962367486473155,2.6600117890464197
Lugia,Dragon Tail,Aeroblast++,40,,,2.622565951657144,2.534765608418897,,,2.5736593941743626,2.5633032167134604,,,,,,,,2.4736434284425077,,,2.667709832175033,2.684032665781126,,,,,,,,,2.611655778953449,2.628678715209333,2.528061391747519,2.5575440970809318,,,,,2.6451907057499082,2.6357514350725664,,,,,,,,,,,,,2.564924190585948,2.6401285996407187,2.637464748540795,2.642516552625102,,,,,2.6893169762682096,2.680105721734519,2.968125760055325,3.116194856103059,,,,,3.3420033511106837,3.380689911482666
