Attacker,Fast Move,Charged Move,Level,"Kyurem, Tier 5","Kyurem, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Arceus (Fairy), Tier 5","Arceus (Fairy), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Diancie, Tier 5","Diancie, Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Regice, Tier 5","Regice, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Lele, Tier 5","Tapu Lele, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Xerneas, Tier 5","Xerneas, Tier 5","Zacian (Hero), Tier 5","Zacian (Hero), Tier 5","Mega Audino, Mega Tier","Mega Audino, Mega Tier","Mega Gardevoir, Mega Tier","Mega Gardevoir, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Diancie, Mega Legendary Tier","Mega Diancie, Mega Legendary Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Gardevoir, Tier 3","Gardevoir, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Granbull, Tier 3","Granbull, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kirlia, Tier 3","Kirlia, Tier 3","Mr. Mime, Tier 3","Mr. Mime, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Togekiss, Tier 3","Togekiss, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Wigglytuff, Tier 3","Wigglytuff, Tier 3"
Mega Scizor,Fury Cutter,Iron Head,35,1.5571090479780503,1.568240393761664,1.635491533977148,1.6181066997043174,1.5881673797130362,1.5781021342131831,1.7108088141106643,1.7150420919224119,1.5795049413679962,1.5731502435307454,1.5746709315447054,1.572188162766575,1.4294242536432704,1.4467325089272056,1.7701966622309524,1.798538559457222,1.5063105565634256,1.5443899217367467,1.5958415691177434,1.5883687021177098,1.6183113917812513,1.6116483689123815,1.6096395180188887,1.594211859270556,1.5732339875706087,1.543981245800971,1.7416840382794565,1.7407423031236835,1.7054355544604267,1.715145562076458,1.70515341822669,1.7812107314033734,1.5216873863021658,1.5053562949371309,1.5061659697899168,1.50365215690603,1.7068923181587263,1.7180335761888232,1.7107524616324539,1.7382901574395526,1.851141031626093,1.836001782171577,1.733477185483132,1.837073421593723,1.594004843181718,1.66417809112121,1.5933484587266529,1.6850809722712177,1.5909398959803622,1.6547799591051398,1.5936920687330427,1.6854540203403792,1.5450640856832885,1.644541585457725,1.648244382517562,1.7327128121342357,1.423999582760422,1.494202265695866,1.6750954505672961,1.7724458214443233,1.5548140169142035,1.6327788451525664,1.6333406888424944,1.7476885334684211,1.5949186375215447,1.691509766428033,1.5627256517791919,1.6450074299010424,1.6089051871107134,1.6757578785679321,1.8824687254513635,1.9542748663278053,1.7609995335373476,1.8801024656397065,1.8241009427175596,1.8363987766511647,1.754829376085022,1.8184240042902582
Scizor,Bullet Punch,Iron Head,35,1.7491647014324487,1.7029619282767365,1.718418184538147,1.6993404639887668,1.6920791553928591,1.6589711520514396,1.6644497443599364,1.6604959934053551,1.6661641654746526,1.6692196546659739,1.666203124356991,1.6665351297033186,1.736087647367288,1.746842678692884,1.7179506683178924,1.7065400458078235,1.6420895770540798,1.637013337602165,1.641628412212802,1.5977344952072623,1.6800339672348654,1.6524144265828635,1.7162026107454924,1.6992466534058586,1.5201035800327571,1.4789896691258413,1.7406625155495101,1.6899923158330676,1.7139305897910573,1.7011807851280676,1.6760775819795324,1.687085733148399,1.6989292809699073,1.6419088048060784,1.7089858953601162,1.6517492606973208,1.7009912414244748,1.6674642544445588,1.7475398942260694,1.7423800864692958,1.8229851160993225,1.744093575718604,1.668716233926616,1.673642536753591,1.7123062393689699,1.6887107877304697,1.6896025474900516,1.7596096806635175,1.733184176710275,1.7194633049810504,1.6993434138893606,1.7234137914478207,1.6717834107095306,1.727256972843632,1.6623037159326062,1.677873124683266,1.6911183428792094,1.7170816734673937,1.7331062977065088,1.8230829792044254,1.6529409376402568,1.6659055524101203,1.7267242952586122,1.8153004981310419,1.6715297956298374,1.7136630854314103,1.6696527133891916,1.7371409534078355,1.705315058319126,1.7189632530425534,1.787126774358346,1.7743174536072635,1.6752277544124032,1.7657822862454073,1.7435989845609743,1.7470911805065767,1.6944184459691785,1.7698771087758363
Scizor,Fury Cutter,Iron Head,35,1.9736488966854964,1.9143034564085863,1.8851607112331692,1.8653626480698193,1.8655034516618998,1.8263745617745573,1.949340481317987,1.9419763374887697,1.955365734027005,1.9521762870276884,1.9544362628636598,1.9470272525954224,1.796569091439907,1.791738905043926,2.253243482893867,2.2637574945955423,1.742143724935259,1.7404046753974125,1.8508431446360794,1.7958038059374557,1.8764072945387085,1.8458420787556185,1.873894496046738,1.8425880239259578,1.817538601807863,1.7838680695079894,2.090547952936529,2.024974655992438,1.9817650852740065,1.9879839622640547,1.9811180285788355,2.0117742836427226,1.9584087228307376,1.9164490474989013,1.907568537042208,1.8573898469358603,2.019990930953444,1.985261735772598,2.0036550565903206,2.0143129473461077,2.2462966974997967,2.130438670781063,2.0787662458517846,2.1242659749761454,1.983036750900526,1.9978013104717638,1.7969490298380784,1.8817516928132474,1.887782755944563,1.8757235529437535,1.8562107842615458,1.9000090921159198,1.8947662319466745,1.9739439414400703,1.9416201415893226,2.0126767507382555,1.7043493371405132,1.755250559682369,1.9518872065743182,2.0832747345061717,1.7910097182079214,1.8375217286664538,1.8356389204949266,1.9575328537762609,1.8052871649885478,1.8825916351195575,1.7536508536634563,1.829637470172873,1.8737501476967744,1.9231780969903618,2.2576547328184753,2.264045080867465,2.209127678180281,2.363451561577245,2.283663189239415,2.298240046591837,2.0936664528164632,2.2217146784587594
Solgaleo,Fire Spin,Iron Head,45,1.697500308466702,1.7473586994333197,1.6350146549342313,1.6801915954078563,1.6570127235037613,1.6873100883140069,1.6962116676079744,1.757888334131969,1.4330761836304595,1.4668751707108982,1.9082099074149612,1.9943284740636162,1.3852170625948783,1.4503812708602668,2.045944271755948,2.22029473784983,1.3744691875926813,1.4065084213129455,1.4077208661394178,1.4293378834535937,1.860595127073035,1.9301642910436954,1.6786292402267828,1.7289525773561136,1.659702622321731,1.7127582918018467,1.6841390637608973,1.7091254270209972,1.6581025751102227,1.7249704259206842,1.718339891389611,1.8382720942762634,1.6209377618997598,1.6527164598957325,1.3667789993153565,1.4186771507997034,1.916356311241613,,1.9275929061016954,2.0544686057721266,2.0058930899331258,2.1183174554337336,1.9342007379401314,,1.9263121912061043,2.0429122324727227,1.4543999932740441,1.5392046580217542,1.6709187199759035,1.7592955465475737,1.4257177947051127,1.5190263791581813,1.4010737552017123,1.4776426312650697,1.6665297155107397,1.7576646340093662,1.4264429791063191,1.498698958261961,1.781946471930487,1.9123700578626415,1.6965296357779833,1.7962755167151065,2.10491870809208,2.2335774973215408,1.406959324645251,1.4859039690692362,1.7518944830692609,1.8363213804779475,1.976582043448171,2.095753759937883,1.6800724048614533,1.7995597443747975,1.7784703283656744,1.9027232905664493,1.8013913362040959,1.8837970468352856,1.7634144485761627,1.834726418299664
Solgaleo,Zen Headbutt,Iron Head,45,1.697500308466702,1.7473586994333197,1.5894545136592049,1.630561225034296,1.6095324618798987,1.6334990795298752,1.6962116676079744,1.757888334131969,1.6970814310954074,1.760056025487864,1.6958937261097193,1.756313851595157,1.8673036923346047,1.9945726862851523,1.8496455818586,1.9931940933037815,1.6053492679769055,1.6682721231443403,1.6713839391200014,1.7241005204533746,1.686135336009963,1.7333359436875977,1.8599807786015272,1.932896234957484,1.2178296812754301,1.225741542497762,1.6377945721925797,1.6582189822783144,1.6581025751102227,1.7249704259206842,1.718339891389611,1.8382720942762634,1.8072275416200747,1.8553882996809012,1.5759389235913377,1.6567768864650947,1.6701688760791458,,1.6628498745393014,1.754717695153865,1.854775905764218,1.9435756387578667,1.6698443751663576,,1.6865056515762926,1.7880609103498117,1.7095682268138688,1.824746930196018,1.9115263356699133,2.0264724494286193,1.722655191886389,1.84649316430232,1.6663311395610352,1.7826833317073205,1.6665297155107397,1.7576646340093662,1.934444692589065,2.06647498084702,2.102991988199433,2.210874540477009,1.89160627620057,2.0108094693521865,1.785073474247189,1.8945974698846126,1.6696677859994498,1.7708761283012426,1.7518944830692609,1.8363213804779475,1.6763915230491364,1.772227267356481,1.6800724048614533,1.7995597443747975,1.7214958291612952,1.841499303700452,1.4363381415086143,1.498084114234542,1.7634144485761627,1.834726418299664
Excadrill,Metal Claw,Iron Head,30,1.5902109563889044,1.5810984563706159,1.6683109351216703,1.5748442029738503,1.8038053022985103,1.546714224237954,1.5506708515496055,1.551649092288936,1.5555686302144605,1.5580897358073875,1.5550948896858345,1.5539982612779966,1.6069879821699509,1.5797995936678644,1.5077506251413744,1.5309287401074159,1.6339415178787273,1.5829502638327617,1.7010157207015166,1.5672400319266915,1.5696288597771981,1.5491265998014794,1.6777968648661354,1.5717216883684602,1.6363016310982663,1.396126015280608,1.5644008204504078,1.5626129807002511,1.5813130188949436,1.577757666487843,1.570245273719845,1.583143883937336,1.559559830054156,1.5191755211488198,1.5869682915417047,1.534849053722643,1.5771325369108622,1.5258467364426493,1.5174135415761647,1.51991859187934,1.535728228416055,1.533128429735437,1.5474342257319131,1.5951572194675567,1.5407082870965854,1.5549931068322944,1.6681848681552531,1.6567394476846466,1.608440189624827,1.5919397381989673,1.6945344585878523,1.6194217237612771,1.5984822699821677,1.6015367286923263,1.5643280707744307,1.5622195484452177,1.6543198023366832,1.6029284176889127,1.62532114529971,1.6998675387878739,1.53359649780296,1.558509390594081,1.5459063332059872,1.633979838832863,1.5876138760190421,1.5861980936951414,1.4975929921213376,1.5634539721214509,1.5401814560370002,1.5867252839997974,1.6132064842876743,1.63830621582227,1.5440032597395885,1.6307278385603377,1.591957585146347,1.6323667666815136,1.5889011170933092,1.6625034059277033
Excadrill,Mud-Slap,Iron Head,30,1.8993146570069734,1.9464078207787212,2.0421563320718286,1.9003988720915042,2.2311226812309863,1.8965698703654397,1.8989846525092389,1.945109371982043,1.9042963231502823,1.9516082976495963,1.5650945008507444,1.5856812560961762,2.0158650852702404,1.9820957656229594,1.8460965518550465,1.8987261001501277,1.9426891533941848,1.9183743608604007,2.0424235524021532,1.9243365462890147,1.5651339420647383,1.5524541194800334,2.0582919794225325,1.932811017505066,1.7329052784218726,1.462639960976627,1.910057580032695,1.9193238187605528,1.9351009895141402,1.9530296548908752,1.9283716057928133,1.9787122789538614,1.8816634416487743,1.8360402376204963,1.8986118117128532,1.8897906340254877,2.255863273626156,2.189142429440903,1.875059390158948,1.9410110340091529,1.8561902516066424,1.8611413137500283,2.1581022805017316,2.266188024400758,1.537604051930241,1.547376028200909,1.9812107623985213,1.9781353248567988,1.926444696399117,1.9331623958516782,2.0301651344138265,1.9870218242072246,1.904105107415865,1.9519753486696894,1.8654456535118675,1.8916869400356242,2.030107918261634,1.9655028456698924,1.949256463165478,2.0837567708093205,1.8392175607877346,1.8858895636340587,1.5412460497226688,1.6243679948886964,1.9047780635594267,1.9027258912433822,1.8731079757828901,1.9609490102411606,1.4940889218979456,1.5341949259828165,2.46419133451376,2.5989514070427084,2.47136288628705,2.6675249937016337,1.5325232469938794,1.56665928231976,1.911060299385187,2.015004178872568
Excadrill,Mud Shot,Iron Head,30,1.9366875838790807,1.957611693685284,1.9903730472283752,1.8825831553540358,2.195019628133677,1.8578886674917594,1.8769711122365385,1.9004986616632011,1.8885359362888188,1.9072955097353101,1.6663956853950754,1.6690092347818248,1.9432209350112206,1.9451552461137052,1.8657448248527837,1.9254013205082066,1.9465659887294673,1.9173301663519084,2.100450973254007,1.9365523749806735,1.65203863987598,1.6226794960229673,2.0894786723931404,1.9629378184112192,1.7898365816461415,1.5258874545919754,1.8886078932561874,1.8881317128693347,1.9232427582308456,1.917697344831373,1.91835842842029,1.9656524195419534,1.8672632704332126,1.8485950637427813,1.8940838299236846,1.9022542229995947,2.10413671897507,2.0532333426095453,1.8921926240637867,1.9327433687273239,1.8752312750884033,1.8902043908065922,2.1153317825387865,2.228370575582604,1.6658307267954828,1.6901562690870942,1.999363407735215,2.009519114754413,1.9799942966531558,1.9896828074640835,2.0773754185865396,2.0267491158242894,1.9514448161859905,1.995551449364131,1.9240104780880558,1.964505982477521,2.0880480920532456,2.0394692592998442,2.021389507927886,2.1386594094674893,1.8989521210645686,1.9646178796157985,1.7392629839083247,1.8465942535704467,1.9482906667076292,1.9516502074875628,2.0730836706545084,2.1718403416454204,1.6781431561534697,1.7346179295444186,2.2033134375543324,2.2800025494272322,2.2495129161818004,2.4154328533766876,1.6758909945149696,1.7244900690971345,1.974713870212043,2.06954426457068
Heatran,Bug Bite or Fire Spin,Iron Head,35,1.807323232903821,1.8166678754520489,1.762058077888496,1.7683747124667764,1.9333598164022994,1.7793597752285284,1.7963708801993012,1.8014385565220703,1.506793615170704,1.4962868456999934,1.8878460361563,1.9110923409079164,1.4564310227835948,1.4858996378795486,,,1.4387648332429124,1.469236256105387,1.5238504714716774,1.4736693782319779,1.7621386086881308,1.7632797293340778,1.8382371287924588,1.820380020050416,,1.7648814643765436,1.7908051883301699,1.823239728001996,1.7917690678386582,1.8231944850283355,1.7818800260048564,1.8796277856129668,1.7239596576605056,1.7442773521932249,1.3948007176785424,1.4256193730882576,,,,,,,,,1.934628338669593,1.8857454629816877,1.449912305204654,1.5165307234337329,1.7285313820779582,1.8071074332449522,1.4673135288693693,1.5428359553675168,1.4240968110834893,1.4951164604075693,1.7836419146117533,1.8356428268312515,1.4546337310665938,1.5036184756265298,1.861446251270639,1.9497472174590722,1.7471436127420437,1.830468403944712,1.8403190570377508,1.9580751089836663,1.475790187761776,1.4966832352597454,1.8547721902654792,1.9378127951664468,1.8911748223418798,1.927868777745894,1.7551072091964384,1.8439633497274102,1.8382148526569329,1.9468191503726644,1.846042942456107,1.9342045297097326,1.8302306255921341,1.8819980822301186
Scizor,Bullet Punch,Iron Head,45,1.5742905910305616,1.5531178267557642,1.570666627722481,1.5600925947942983,1.5428606826996834,1.5274620033577149,1.5829735513587746,1.5802316685961797,1.5851145215175482,1.582598534343375,1.5823227316809938,1.58131011021773,1.5691313781944138,1.5910230511813146,1.5684053800499869,1.5649126074401025,1.5076047207816865,1.5012362552672656,1.5534503533753357,1.5255696376720975,1.5792040992404268,1.5609998871075272,1.5536401312140355,1.5482529061785373,1.4344624365457932,1.4109901648971566,1.560226797770249,1.5435497949860189,1.590022092903371,1.6088092029914118,1.5997717241541398,1.621022512508078,1.5290916739560905,1.491699464984094,1.5132915210995999,1.515800433329216,1.6169204584686963,1.5933545326689604,1.575084381445307,1.5870244982150339,1.6395653268618715,1.6036574440529603,1.5870510561383078,1.599818457062107,1.5503969089044536,1.5751650100138275,1.551419474066865,1.6150366633219906,1.548287751108021,1.582012798774651,1.5322125672325142,1.5890147118160811,1.5238004794414537,1.5975437061205808,1.518970920770242,1.5689908252140237,1.5454918380654181,1.5963445439199326,1.6065461529108096,1.68461353703435,1.5096394905040231,1.5421082090858993,1.5851001247572185,1.6722937250079242,1.5292116191006753,1.5907836555678778,1.5943826647422605,1.6581837100961636,1.5311768478976417,1.5800918251945377,1.5959676747291833,1.6328174738419319,1.5442778691747072,1.6217923055183054,1.6086495490721164,1.6156766814588441,1.5669398927996203,1.6460052068318896
Scizor,Fury Cutter,Iron Head,45,1.8060262445072546,1.793768882046304,1.7546186150336662,1.7406525684969871,1.749476014008287,1.7173561189727928,1.8392237310970219,1.8404129335538224,1.6875945711879246,1.6837876050613614,1.6815568503202525,1.6807957855639453,1.542155661072511,1.551227293585951,1.919886376570625,1.9401393821631463,1.6426160220631272,1.6538948313733777,1.735968352659321,1.7038329032107364,1.7493929923381557,1.738031211438936,1.7300500415174567,1.727510943524507,1.676485917594509,1.6746800758976943,1.8935822094833574,1.8718154720831612,1.8227030001138893,1.8489776472579487,1.8656151864402948,1.904189881396579,1.6433710256276841,1.6243009597823415,1.7297484082062347,1.7371902744733942,1.8712420126772433,1.8649526853062115,1.8491302597474575,1.875319480888143,2.002982369383272,1.9762838102913487,1.9358964544896646,1.9964597098079855,1.724010499377408,1.7623182395373211,1.6907598579862486,1.7769344500707596,1.725737291991655,1.7759942557185828,1.706576833626989,1.799629617170119,1.7560889284674233,1.8736054496120675,1.7888647565844824,1.872931528494445,1.5831308559759616,1.6715768753302458,1.8473398896975033,1.9638319962918174,1.6797103815180514,1.7390540430454215,1.7360256017943845,1.852145554216972,1.6958359675267212,1.7920344104873285,1.6531097228181812,1.7325884094877353,1.7344759718447746,1.8110948128892865,2.060041690467666,2.1176831403190364,1.8966579522581484,2.0277108075479373,2.146774775592829,2.159052883143884,1.9037301949605268,2.0249184552725543
Shadow Mawile,Fairy Wind,Iron Head,50,1.8648015003708915,1.869315669321187,,,2.0689087215438398,1.8606546492744183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.987948851969144,1.9269090460591907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Lucario,Bullet Punch,Meteor Mash,30,1.161941987916187,1.1419001172626326,1.1223134518896698,1.1011160192851106,1.2212742510867356,1.0877885126049893,1.143534356375471,1.1255654881499766,1.1457327044881969,1.1298531980630042,1.1423444816926227,1.1267509053308258,1.2299172318932785,1.1905558530957963,1.107520946422673,1.0959192000776325,1.1112353160474633,1.0764742306739548,1.2474663392851326,1.1248428652854756,1.2046956368383142,1.1205729722261248,1.3521027666899568,1.1863761839914269,1.3345655271905565,1.0493797805094849,1.204880365404184,1.1507100744155925,1.2520726282188877,1.1705181415336101,1.1532282618856562,1.1328961079834168,1.258763834770438,1.1614670411679833,1.1143690190438311,1.0864181819619614,1.2681826013588033,1.1052387662804228,1.1872199872554619,1.1417256682162005,1.1357146012976636,1.1116169587359144,1.0838922422212947,1.09319431642591,1.1270034583889799,1.1195352270125947,1.0979686641382562,1.1254651547450245,1.1848358638180074,1.140578335255069,1.1578634758235427,1.1391831824510694,1.1256931582032095,1.1437189208459473,1.1236991227550466,1.1260518144353218,1.2393852292626855,1.1505896616308167,1.164664881100324,1.207820109262868,1.182561036078734,1.1239040921053944,1.111496886017985,1.1531534051538008,1.1174851060886986,1.1165376733303827,1.10579673977876,1.1547316483778076,1.117481305808281,1.119082929628817,1.1824637478639028,1.1602833079213157,1.1222764870983464,1.1446062396015861,1.1774500049707353,1.1382442110503752,1.160834405770438,1.1807905295201218
Mega Lucario,Bullet Punch,Flash Cannon,30,1.5384491638862858,1.4933761696217809,1.4644454251222825,1.4486912538036891,1.6337711249588496,1.4295343563709288,1.50532910673305,1.45951432440904,1.518507866156555,1.4703364109161707,1.5165228612858146,1.4651165417151462,1.6091638699880944,1.5817632594115572,1.4476559682939383,1.4267369521876114,1.4378351470717112,1.4067765677807378,1.6318430370590833,1.4924344531139888,1.576091652961638,1.4707686324533202,1.811909220024689,1.5566119740825477,1.743929168535118,1.3945321530571588,1.5933478032616575,1.4994331201019955,1.6287358680275983,1.52890478861416,1.5023540615270379,1.4622812952878301,1.5751496254495962,1.513474144388518,1.4713552859626438,1.4209121832826876,1.6284770651433331,1.4453376305409529,1.5422961098254617,1.495457849896283,1.4696958970130527,1.4636316696360654,1.4044240623156004,1.4314422702864826,1.500087973860369,1.4636214229181659,1.4213813271454538,1.4560465941727598,1.562741626626901,1.5156471641429026,1.529141938259757,1.5009445515222122,1.4581383646322434,1.481891182341062,1.4709316737874698,1.4618650255823882,1.6034980905232101,1.516510797057391,1.5138951707034771,1.5570243755012845,1.578198626378888,1.475681578470657,1.407707111783718,1.4829755421863142,1.4294612329806244,1.433776996260789,1.4147555967642504,1.4826933482964904,1.404715831406242,1.4369736508954642,1.5295436736766985,1.5319935491594576,1.4576099094562793,1.4898488534733612,1.5018119308605948,1.4657942178215342,1.5521487038867976,1.530425193593058
Cobalion,Double Kick or Metal Claw,Iron Head,40,1.8480284362058461,1.854588343783579,1.7406367786268317,1.7425006074107163,1.7375272861751851,1.755630932995783,1.913691978234905,1.908138614962493,1.8785875397730867,1.8748361007348242,1.8740038679293252,1.8698277068620728,,1.9050059348295016,1.7889575401791615,1.852895099699037,1.7280185505601715,1.7623212882889874,1.8254437709979732,1.7890380153585628,1.811909626325915,1.801408419852803,1.955010742782988,1.92122069137637,1.6129648454518035,1.61460269940034,1.8740670850615073,1.8609319125036992,1.9048138041614289,1.9152756951498917,1.918176415630976,1.9822138162550853,1.7876803498399927,1.7642860438700607,1.7608913978258693,1.7932364956624198,,,1.8611670662404176,1.8650293811848462,1.807217528732726,1.8085246142487492,,,1.8142143995861022,1.8821632741468743,1.8269754749691496,1.9078576664227933,1.8353390001241783,1.8602536446662177,1.8556596879549285,1.9466119876127441,1.7982445298121479,1.897984820132433,1.8270448997046804,1.9062981285881806,1.8462837554803009,,,,1.8290059485489476,,1.8758587003825742,1.9618569686624197,1.8019805528227886,1.858895188180451,1.795455341076967,1.8704569997602827,1.7684355957665883,1.8415981634961092,,,,,1.8356292911731482,1.9105856308958986,1.886150637714561,1.9884499224761152
Perrserker,Metal Claw,Iron Head,30,,,2.039967905996724,1.995438911894459,2.129210632261814,1.973043059492305,2.088868268863945,2.0527681548795633,2.0971991857474688,,,,,,2.056655046786826,2.0487706212061076,2.065855075293946,,2.220350381612311,1.9346352162591587,2.1101401671980047,1.944963595587549,2.1834597440454453,2.0528244577793546,,,2.180388252444067,2.0453425657864135,,2.1153811471109307,2.070668939411477,2.0550047950650856,2.1296488281126003,2.0050413198258914,,,,,2.0013548589639285,1.9917944196983521,2.1375971664110693,2.0595828717768008,,,2.1007681544890793,2.0482240469412916,,,2.1171778116896616,2.0588271053468037,2.0779828072624285,2.0549668636315706,1.9945116570438501,,2.054132686687415,2.0072349620733974,,,2.0868955738860464,2.1795648736688085,2.0182018151826644,1.9875027490063544,1.9762877724087926,2.079607094321915,2.0342981856979616,2.0435554108816625,,,2.0253032425771824,2.0263820198166873,,,,2.09183075287588,2.1065727210744303,2.0928001052073735,2.0549280874527533,2.1189110997431504
Jirachi,Confusion or Charge Beam,Doom Desire,35,1.5453082371373565,1.5826323945704008,1.4880768693318345,1.5427636803778284,1.4925321539473613,1.5466883506900682,1.5227973668301575,1.5551320774726185,1.5304902395631952,1.5598218293942103,1.5294537939629895,1.5559974099663691,1.5182206454586373,1.5706148858783406,1.557611319317723,1.6033308365962737,1.423272263791589,1.4922755326222257,1.5455503167165279,1.5395650949672877,1.5281940726717813,1.545142426251006,1.508758206304621,1.534928532256166,1.1754480958817468,1.1997055692885628,1.5078133604483832,1.5294665246269692,1.5103982798740438,1.5686829557937358,1.5433470526209576,1.6310044119546707,1.4618811393557882,1.4882725357738096,1.508895968354248,1.503206977016934,1.40682331534784,1.4375672536946005,1.5492528660175595,1.601762787817317,1.5381965466965681,1.589867172857335,1.4240287443599857,1.4955024683162197,1.523882470207452,1.6044795838025445,1.5404489026397314,1.620609455092349,1.503092164038275,1.5596924591643266,1.5132378468031016,1.6088498371556077,1.5257841721235896,1.6054840884267265,1.4843358311209864,1.55522161806072,1.5149203661607689,1.6058921835309778,1.6195963315741058,1.732913163199083,1.499011549299729,1.5644536672652989,1.5822331355445116,1.671951926438666,1.5552343261734194,1.6330263734304526,1.5635465749939903,1.6405893310155109,1.502226693449015,1.5801666019614131,1.4577780021374016,1.524800582758455,1.4623897768983336,1.5473481316476951,1.3655257041809756,1.4370705695679844,1.5704841922898207,1.6797919459272497
Shadow Magneton,Thunder Shock or Spark or Charge Beam,Magnet Bomb,35,1.7509045860063341,1.7189523126154485,1.9022293736395668,1.7401332502773679,2.030443587673419,1.6961113239251888,1.7006295756452905,1.6316664173779998,1.707221587360215,1.6378450402341322,1.7029121994895224,1.6361667997335292,1.754747264526853,1.6472041401626207,1.7268926366155444,1.671301941203321,,1.6337402115931783,1.9662508558886171,1.650206962567496,1.8335530871838799,1.622447653236688,1.8093859266271946,1.6340525813680493,1.7502952552238178,1.5463795129419184,1.929531092753182,1.666559774222798,1.823726070389311,1.6719477631635058,1.6386625558872037,1.598653670835702,,1.623648347714197,1.6897350115995147,1.5840947260829417,1.745076833025313,1.5093059460335314,1.7715530877007248,1.6879598718218114,1.8703006003916731,1.7406326602636952,1.617594982169429,1.4728842509749034,1.9323035087917402,1.7228897308738975,1.6907903135256224,1.647216014820895,1.6833405299774724,1.5955326634217364,1.70161651772619,1.6140977531664344,1.6321564119059337,1.5821072830941871,1.717891281494551,1.6099216832061187,1.7314172040999294,1.6229827028864812,1.6045191058515542,1.6621384270603288,1.635067273965414,1.561002423659436,1.5913690986891735,1.6554470706025466,,1.7979534353702638,1.5145098949211617,1.569587182895591,1.660244248265618,1.6088090744898131,1.5707445610691464,1.5256825886951797,1.4707494108456536,1.4895163689966016,1.6442486244370742,1.5987176285757003,1.6801979809380199,1.6325812637145143
Mega Scizor,Bullet Punch,Iron Head,40,1.3627789272270092,1.3553901481970878,1.3275328340364194,1.3266489133604829,1.3125969908193065,1.3013203532709545,1.3597918531706443,1.3442739821677974,1.3661368310504585,1.3492384490860287,1.3643333226412275,1.3461890087149597,1.3675663364968451,1.3934327676873695,1.389993377720738,1.3916571660674932,1.3173750477532769,1.3351321164823227,1.3604601228602389,1.3396783368373986,1.376238036065735,1.369063667262635,1.3798244323646391,1.3651388948952141,1.2189782536189444,1.2085704072399635,1.3748457138006986,1.373866248157298,1.3445977930301964,1.3586374784269264,1.3399036710565915,1.391332091523099,1.3132069145954395,1.3180529498523625,1.3145159718448503,1.3136080142626863,1.3522449682097823,1.3537820633939857,1.4067122283446711,1.412581155755856,1.425017792438759,1.3899234911825624,1.346577052360252,1.395873282955568,1.3414710009618611,1.3900682952267254,1.385309242973092,1.449619617462411,1.3194590129605273,1.3628665839930851,1.3586707832557687,1.4197561333717736,1.3427058293654957,1.4021760817691213,1.332558831304595,1.3827839544829095,1.3607219833731914,1.4048325216539395,1.3965699572694392,1.4680002079257046,1.3188249542902766,1.3722935093340665,1.4206940795539356,1.505854267224018,1.3531750629021186,1.4251350741403108,1.3971137076589826,1.4553519959378094,1.3342445520989823,1.3854360852758973,1.4033466026696508,1.44179684420955,1.3543572710162943,1.4240549446975972,1.4247901136380539,1.4500648543965957,1.385532664152971,1.417882382133236
